sin_theta,intensity_norm
-0.01753,0.00023292778022883
-0.01752,0.0001035824023953
-0.01751,2.5909654318256e-05
-0.0175,1.2063788821308e-31
-0.01749,2.5935710168174e-05
-0.01748,0.00010379084090794
-0.01747,0.00023363121359788
-0.01746,0.00041551439615421
-0.01745,0.00064948968558781
-0.01744,0.00093559809187711
-0.01743,0.0012738723231627
-0.01742,0.0016643367722654
-0.01741,0.0021070075045323
-0.0174,0.002601892247014
-0.01739,0.003148990378975
-0.01738,0.0037482929237427
-0.01737,0.0043997825418948
-0.01736,0.0051034335257874
-0.01735,0.0058592117954302
-0.01734,0.0066670748957049
-0.01733,0.0075269719949333
-0.01732,0.0084388438847936
-0.01731,0.0094026229815882
-0.0173,0.010418233328862
-0.01729,0.011485590601377
-0.01728,0.012604602110432
-0.01727,0.013775166810548
-0.01726,0.014997175307499
-0.01725,0.016270509867697
-0.01724,0.017595044428933
-0.01723,0.018970644612474
-0.01722,0.020397167736509
-0.01721,0.021874462830946
-0.0172,0.023402370653561
-0.01719,0.0249807237075
-0.01718,0.026609346260125
-0.01717,0.028288054363203
-0.01716,0.030016655874447
-0.01715,0.031794950480396
-0.01714,0.033622729720626
-0.01713,0.035499777013316
-0.01712,0.037425867682129
-0.01711,0.039400768984434
-0.0171,0.041424240140858
-0.01709,0.043496032366154
-0.01708,0.045615888901391
-0.01707,0.047783545047474
-0.01706,0.049998728199953
-0.01705,0.052261157885154
-0.01704,0.05457054579762
-0.01703,0.056926595838832
-0.01702,0.059329004157239
-0.01701,0.061777459189569
-0.017,0.064271641703421
-0.01699,0.066811224841142
-0.01698,0.069395874164968
-0.01697,0.072025247703432
-0.01696,0.074698995999031
-0.01695,0.077416762157145
-0.01694,0.080178181896205
-0.01693,0.08298288359909
-0.01692,0.085830488365767
-0.01691,0.088720610067148
-0.0169,0.091652855400165
-0.01689,0.094626823944048
-0.01688,0.097642108217823
-0.01687,0.10069829373897
-0.01686,0.10379495908331
-0.01685,0.106931675946
-0.01684,0.11010800920379
-0.01683,0.11332351697835
-0.01682,0.11657775070077
-0.01681,0.11987025517724
-0.0168,0.12320056865581
-0.01679,0.1265682228943
-0.01678,0.12997274322929
-0.01677,0.13341364864625
-0.01676,0.13689045185072
-0.01675,0.14040265934062
-0.01674,0.14394977147953
-0.01673,0.14753128257118
-0.01672,0.15114668093482
-0.01671,0.15479544898177
-0.0167,0.15847706329288
-0.01669,0.16219099469708
-0.01668,0.16593670835088
-0.01667,0.1697136638189
-0.01666,0.17352131515535
-0.01665,0.17735911098647
-0.01664,0.18122649459395
-0.01663,0.18512290399925
-0.01662,0.1890477720489
-0.01661,0.19300052650063
-0.0166,0.1969805901105
-0.01659,0.20098738072085
-0.01658,0.20502031134913
-0.01657,0.20907879027762
-0.01656,0.21316222114396
-0.01655,0.21727000303255
-0.01654,0.22140153056673
-0.01653,0.22555619400179
-0.01652,0.22973337931877
-0.01651,0.23393246831901
-0.0165,0.2381528387195
-0.01649,0.24239386424893
-0.01648,0.24665491474453
-0.01647,0.25093535624957
-0.01646,0.25523455111156
-0.01645,0.25955185808122
-0.01644,0.263886632412
-0.01643,0.26823822596037
-0.01642,0.27260598728663
-0.01641,0.27698926175646
-0.0164,0.28138739164301
-0.01639,0.28579971622961
-0.01638,0.290225571913
-0.01637,0.29466429230721
-0.01636,0.29911520834793
-0.01635,0.30357764839737
-0.01634,0.30805093834974
-0.01633,0.31253440173711
-0.01632,0.31702735983579
-0.01631,0.32152913177324
-0.0163,0.32603903463525
-0.01629,0.33055638357376
-0.01628,0.33508049191493
-0.01627,0.33961067126765
-0.01626,0.34414623163247
-0.01625,0.34868648151083
-0.01624,0.35323072801462
-0.01623,0.35777827697616
-0.01622,0.36232843305835
-0.01621,0.36688049986522
-0.0162,0.37143378005271
-0.01619,0.37598757543966
-0.01618,0.38054118711912
-0.01617,0.3850939155698
-0.01616,0.38964506076779
-0.01615,0.39419392229838
-0.01614,0.39873979946811
-0.01613,0.40328199141694
-0.01612,0.40781979723056
-0.01611,0.41235251605279
-0.0161,0.41687944719806
-0.01609,0.42139989026404
-0.01608,0.42591314524422
-0.01607,0.43041851264059
-0.01606,0.43491529357634
-0.01605,0.43940278990854
-0.01604,0.4438803043408
-0.01603,0.44834714053592
-0.01602,0.45280260322844
-0.01601,0.45724599833719
-0.016,0.46167663307767
-0.01599,0.46609381607438
-0.01598,0.47049685747299
-0.01597,0.47488506905237
-0.01596,0.47925776433648
-0.01595,0.48361425870605
-0.01594,0.48795386951005
-0.01593,0.49227591617701
-0.01592,0.496579720326
-0.01591,0.50086460587746
-0.0159,0.50512989916368
-0.01589,0.509374929039
-0.01588,0.51359902698978
-0.01587,0.51780152724391
-0.01586,0.52198176688009
-0.01585,0.52613908593669
-0.01584,0.53027282752025
-0.01583,0.53438233791357
-0.01582,0.53846696668339
-0.01581,0.5425260667876
-0.0158,0.54655899468209
-0.01579,0.55056511042703
-0.01578,0.55454377779272
-0.01577,0.55849436436492
-0.01576,0.56241624164963
-0.01575,0.5663087851774
-0.01574,0.57017137460701
-0.01573,0.57400339382861
-0.01572,0.57780423106627
-0.01571,0.58157327897992
-0.0157,0.58530993476666
-0.01569,0.5890136002614
-0.01568,0.59268368203691
-0.01567,0.59631959150313
-0.01566,0.59992074500581
-0.01565,0.60348656392443
-0.01564,0.60701647476943
-0.01563,0.61050990927868
-0.01562,0.61396630451313
-0.01561,0.61738510295178
-0.0156,0.62076575258584
-0.01559,0.62410770701201
-0.01558,0.62741042552503
-0.01557,0.63067337320935
-0.01556,0.63389602102992
-0.01555,0.63707784592218
-0.01554,0.64021833088111
-0.01553,0.6433169650494
-0.01552,0.6463732438047
-0.01551,0.64938666884594
-0.0155,0.65235674827875
-0.01549,0.65528299669983
-0.01548,0.65816493528041
-0.01547,0.66100209184876
-0.01546,0.6637940009716
-0.01545,0.66654020403457
-0.01544,0.66924024932163
-0.01543,0.67189369209345
-0.01542,0.67450009466473
