x,rho
-3.955078125,0.26818788013674
-3.935546875,0.26463017572851
-3.916015625,0.2610399915784
-3.896484375,0.25741994441067
-3.876953125,0.25377264220553
-3.857421875,0.25010068115968
-3.837890625,0.24640664270728
-3.818359375,0.24269309060592
-3.798828125,0.23896256809202
-3.779296875,0.23521759510962
-3.759765625,0.23146066561675
-3.740234375,0.2276942449728
-3.720703125,0.22392076741059
-3.701171875,0.22014263359627
-3.681640625,0.21636220828004
-3.662109375,0.21258181804051
-3.642578125,0.20880374912518
-3.623046875,0.20503024538932
-3.603515625,0.20126350633523
-3.583984375,0.1975056852537
-3.564453125,0.19375888746925
-3.544921875,0.19002516869021
-3.525390625,0.18630653346499
-3.505859375,0.182604933745
-3.486328125,0.17892226755506
-3.466796875,0.1752603777714
-3.447265625,0.1716210510074
-3.427734375,0.16800601660694
-3.408203125,0.16441694574495
-3.388671875,0.16085545063459
-3.369140625,0.15732308384019
-3.349609375,0.15382133769501
-3.330078125,0.15035164382259
-3.310546875,0.14691537276021
-3.291015625,0.14351383368294
-3.271484375,0.14014827422654
-3.251953125,0.13681988040717
-3.232421875,0.1335297766359
-3.212890625,0.1302790258257
-3.193359375,0.12706862958862
-3.173828125,0.12389952852053
-3.154296875,0.12077260257083
-3.134765625,0.11768867149436
-3.115234375,0.11464849538268
-3.095703125,0.11165277527161
-3.076171875,0.10870215382223
-3.056640625,0.10579721607196
-3.037109375,0.10293849025272
-3.017578125,0.10012644867282
-2.998046875,0.097361508659311
-2.978515625,0.094644033557479
-2.958984375,0.09197433378407
-2.939453125,0.089352667930925
-2.919921875,0.086779243915576
-2.900390625,0.084254220175425
-2.880859375,0.081777706902104
-2.861328125,0.079349767312626
-2.841796875,0.076970418953986
-2.822265625,0.074639635037837
-2.802734375,0.072357345801989
-2.783203125,0.070123439895433
-2.763671875,0.067937765783697
-2.744140625,0.065800133171391
-2.724609375,0.063710314438818
-2.705078125,0.061668046089653
-2.685546875,0.059673030206721
-2.666015625,0.057724935912982
-2.646484375,0.055823400834961
-2.626953125,0.053968032565862
-2.607421875,0.052158410125788
-2.587890625,0.050394085416493
-2.568359375,0.048674584668261
-2.548828125,0.046999409876553
-2.529296875,0.045368040226194
-2.509765625,0.043779933500954
-2.490234375,0.042234527476493
-2.470703125,0.040731241294753
-2.451171875,0.039269476817956
-2.431640625,0.037848619960505
-2.412109375,0.03646804199718
-2.392578125,0.035127100846125
-2.373046875,0.033825142325235
-2.353515625,0.032561501380647
-2.333984375,0.031335503286173
-2.314453125,0.030146464812573
-2.294921875,0.02899369536571
-2.275390625,0.027876498092717
-2.255859375,0.026794170955384
-2.236328125,0.025746007770119
-2.216796875,0.024731299213883
-2.197265625,0.023749333795617
-2.177734375,0.02279939879278
-2.158203125,0.021880781152679
-2.138671875,0.020992768358383
-2.119140625,0.020134649259071
-2.099609375,0.019305714864768
-2.080078125,0.018505259105492
-2.060546875,0.017732579554893
-2.041015625,0.016986978118556
-2.021484375,0.016267761687203
-2.001953125,0.015574242755079
-1.982421875,0.014905740003892
-1.962890625,0.014261578852696
-1.943359375,0.013641091974217
-1.923828125,0.013043619778098
-1.904296875,0.012468510861668
-1.884765625,0.011915122428803
-1.865234375,0.011382820677556
-1.845703125,0.010870981157223
-1.826171875,0.010378989095565
-1.806640625,0.0099062396969341
-1.787109375,0.0094521384120859
-1.767578125,0.0090161011804634
-1.748046875,0.0085975546457818
-1.728515625,0.0081959363457505
-1.708984375,0.0078106948767874
-1.689453125,0.0074412900345861
-1.669921875,0.0070871929314207
-1.650390625,0.006747886091065
-1.630859375,0.006422863522219
-1.611328125,0.0061116307713328
-1.591796875,0.0058137049557201
-1.572265625,0.0055286147778489
-1.552734375,0.0052559005217026
-1.533203125,0.0049951140320826
-1.513671875,0.0047458186777334
-1.494140625,0.0045075892991509
-1.474609375,0.0042800121419254
-1.455078125,0.0040626847764632
-1.435546875,0.0038552160049118
-1.416015625,0.0036572257561008
-1.396484375,0.0034683449692949
-1.376953125,0.0032882154675372
-1.357421875,0.0031164898213439
-1.337890625,0.0029528312034888
-1.318359375,0.0027969132356041
-1.298828125,0.0026484198272936
-1.279296875,0.0025070450084407
-1.259765625,0.002372492755368
-1.240234375,0.0022444768114857
-1.220703125,0.0021227205030409
-1.201171875,0.0020069565505611
-1.181640625,0.0018969268765569
-1.162109375,0.001792382410032
-1.142578125,0.0016930828883208
-1.123046875,0.0015987966567542
-1.103515625,0.0015093004666268
-1.083984375,0.0014243792719243
-1.064453125,0.0013438260252362
-1.044921875,0.0012674414732659
-1.025390625,0.001195033952323
-1.005859375,0.0011264191841637
-0.986328125,0.0010614200725211
-0.966796875,0.00099986650064854
-0.947265625,0.00094159513017724
-0.927734375,0.00088644920157083
-0.908203125,0.00083427833643708
-0.888671875,0.00078493834194134
-0.869140625,0.00073829101754522
-0.849609375,0.00069420396427737
-0.830078125,0.00065255039672451
-0.810546875,0.00061320895791657
-0.791015625,0.00057606353725925
-0.771484375,0.00054100309165722
-0.751953125,0.00050792146995044
-0.732421875,0.00047671724077663
-0.712890625,0.00044729352395482
-0.693359375,0.00041955782547597
-0.673828125,0.0003934218761695
-0.654296875,0.00036880147410687
-0.634765625,0.00034561633078891
-0.615234375,0.00032378992115407
-0.595703125,0.00030324933743463
-0.576171875,0.00028392514687805
-0.556640625,0.00026575125334072
-0.537109375,0.00024866476275538
-0.517578125,0.00023260585246146
-0.498046875,0.00021751764438497
-0.478515625,0.00020334608204289
-0.458984375,0.00019003981134463
-0.439453125,0.0001775500651542
-0.419921875,0.00016583055157289
-0.400390625,0.00015483734589683
-0.380859375,0.00014452878619889
-0.361328125,0.00013486537248067
-0.341796875,0.0001258096693365
-0.322265625,0.00011732621206721
-0.302734375,0.00010938141617991
-0.283203125,0.00010194349020598
-0.263671875,9.4982351767655e-05
-0.244140625,8.8469546821985e-05
-0.224609375,8.2378172008645e-05
-0.205078125,7.6682800026829e-05
-0.185546875,7.1359407965612e-05
-0.166015625,6.638530851099e-05
-0.146484375,6.1739083952194e-05
-0.126953125,5.7400522909731e-05
-0.107421875,5.3350559706881e-05
-0.087890625,4.9571216307059e-05
-0.068359375,4.6045546738979e-05
-0.048828125,4.2757583932318e-05
-0.029296875,3.9692288887145e-05
-0.009765625,3.6835502100447e-05
0.009765625,3.417389717473e-05
0.029296875,3.1694936533755e-05
0.048828125,2.9386829172282e-05
0.068359375,2.7238490366893e-05
0.087890625,2.5239503277133e-05
0.107421875,2.33800823668e-05
0.126953125,2.1651038576876e-05
0.146484375,2.0043746182934e-05
0.166015625,1.855011127137e-05
0.185546875,1.716254177028e-05
0.205078125,1.5873918972371e-05
0.224609375,1.4677570488971e-05
0.244140625,1.3567244575617e-05
0.263671875,1.2537085771544e-05
0.283203125,1.158161179702e-05
0.302734375,1.0695691653791e-05
0.322265625,9.8745248762509e-06
0.341796875,9.1136218817502e-06
0.361328125,8.4087853708681e-06
0.380859375,7.7560927295439e-06
0.400390625,7.1518793870314e-06
0.419921875,6.5927230848468e-06
0.439453125,6.0754290137902e-06
0.458984375,5.5970157775778e-06
0.478515625,5.154702143009e-06
0.498046875,4.7458945383773e-06
0.517578125,4.3681752631472e-06
0.537109375,4.0192913733833e-06
0.556640625,3.6971442089108e-06
0.576171875,3.3997795295065e-06
0.595703125,3.125378228874e-06
0.615234375,2.8722475962621e-06
0.634765625,2.6388130972435e-06
0.654296875,2.4236106459595e-06
0.673828125,2.2252793428035e-06
0.693359375,2.042554652263e-06
0.712890625,1.8742619972116e-06
0.732421875,1.7193107466165e-06
0.751953125,1.5766885750724e-06
0.771484375,1.4454561733105e-06
0.791015625,1.3247422900114e-06
0.810546875,1.2137390860805e-06
0.830078125,1.1116977836275e-06
0.849609375,1.0179245925139e-06
0.869140625,9.3177689852468e-07
0.888671875,8.5265969771e-07
0.908203125,7.8002226248826e-07
0.927734375,7.1335502565203e-07
0.947265625,6.5218666930744e-07
0.966796875,5.9608140633479e-07
0.986328125,5.4463644274102e-07
1.005859375,4.9747960974479e-07
1.025390625,4.5426715525637e-07
1.044921875,4.146816847456e-07
1.064453125,3.78430242271e-07
1.083984375,3.4524252278655e-07
1.103515625,3.148692074429e-07
1.123046875,2.8708041403244e-07
1.142578125,2.6166425522223e-07
1.162109375,2.3842549756297e-07
1.181640625,2.1718431477877e-07
1.201171875,1.9777512912685e-07
1.220703125,1.8004553507549e-07
1.240234375,1.6385529980155e-07
1.259765625,1.4907543543366e-07
1.279296875,1.3558733819596e-07
1.298828125,1.2328198997823e-07
1.318359375,1.1205921804369e-07
1.337890625,1.0182700897069e-07
1.357421875,9.2500873053264e-08
1.376953125,8.4003255710898e-08
1.396484375,7.6262992621381e-08
1.416015625,6.9214805534459e-08
1.435546875,6.2798835907308e-08
1.455078125,5.6960213697653e-08
1.474609375,5.1648658798482e-08
1.494140625,4.6818112810603e-08
1.513671875,4.2426398950209e-08
1.533203125,3.84349080824e-08
1.552734375,3.4808308966486e-08
1.572265625,3.1514280964916e-08
1.591796875,2.8523267548631e-08
1.611328125,2.5808249089646e-08
1.630859375,2.3344533489284e-08
1.650390625,2.1109563331967e-08
1.669921875,1.9082738315218e-08
1.689453125,1.724525181648e-08
1.708984375,1.5579940521365e-08
1.728515625,1.4071146123797e-08
1.748046875,1.2704588178802e-08
1.767578125,1.146724724859e-08
1.787109375,1.0347257551024e-08
1.806640625,9.333808373533e-09
1.826171875,8.4170535733344e-09
1.845703125,7.5880285254111e-09
1.865234375,6.8385739422467e-09
1.884765625,6.1612660143275e-09
1.904296875,5.549352376161e-09
1.923828125,4.9966934335966e-09
1.943359375,4.497708619349e-09
1.962890625,4.0473271848716e-09
1.982421875,3.6409431628133e-09
2.001953125,3.2743741574557e-09
2.021484375,2.943823656934e-09
2.041015625,2.6458465747298e-09
2.060546875,2.3773177583404e-09
2.080078125,2.1354032186775e-09
2.099609375,1.9175338548104e-09
2.119140625,1.7213814676698e-09
2.138671875,1.5448368695751e-09
2.158203125,1.3859899152444e-09
2.177734375,1.2431112918791e-09
2.197265625,1.1146359189431e-09
2.216796875,9.9914782142259e-10
2.236328125,8.9536635068395e-10
2.255859375,8.0213363767599e-10
2.275390625,7.1840317089875e-10
2.294921875,6.4322940474182e-10
2.314453125,5.7575830631149e-10
2.333984375,5.1521875959426e-10
2.353515625,4.6091475285762e-10
2.373046875,4.122182793759e-10
2.392578125,3.6856288894408e-10
2.412109375,3.2943783300744e-10
2.431640625,2.9438274919633e-10
2.451171875,2.629828393122e-10
2.470703125,2.3486449416214e-10
2.490234375,2.0969132679162e-10
2.509765625,1.8716057609104e-10
2.529296875,1.669998478934e-10
2.548828125,1.489641624684e-10
2.568359375,1.3283328033332e-10
2.587890625,1.1840928108747e-10
2.607421875,1.0551437183607e-10
2.626953125,9.398890389331e-11
2.646484375,8.36895787427e-11
2.666015625,7.4487825277862e-11
2.685546875,6.6268332591018e-11
2.705078125,5.8927723722654e-11
2.724609375,5.2373357178609e-11
2.744140625,4.6522243878263e-11
2.763671875,4.1300069410539e-11
2.783203125,3.6640310640415e-11
2.802734375,3.2483438852689e-11
2.822265625,2.8776200374022e-11
2.841796875,2.5470967853945e-11
2.861328125,2.2525155431617e-11
2.880859375,1.9900691709452e-11
2.900390625,1.756354509582e-11
2.919921875,1.5483296709887e-11
2.939453125,1.3632756226455e-11
2.958984375,1.1987616728451e-11
2.978515625,1.0526144992925e-11
2.998046875,9.228903661851e-12
3.017578125,8.0785026112326e-12
3.037109375,7.0593765185997e-12
3.056640625,6.1575863192435e-12
3.076171875,5.3606422042666e-12
3.095703125,4.6573461277986e-12
3.115234375,4.0376518589514e-12
3.134765625,3.4925409205152e-12
3.154296875,3.0139126951475e-12
3.173828125,2.5944873085356e-12
3.193359375,2.2277198496993e-12
3.212890625,1.9077246821537e-12
3.232421875,1.6292086691289e-12
3.251953125,1.3874122686259e-12
3.271484375,1.1780574651231e-12
3.291015625,9.9730168384812e-13
3.310546875,8.4169687376059e-13
3.330078125,7.0815302413264e-13
3.349609375,5.939054957761e-13
3.369140625,4.9648560431771e-13
3.388671875,4.1369397570701e-13
3.408203125,3.4357625785535e-13
3.427734375,2.844008803048e-13
3.447265625,2.3463856808825e-13
3.466796875,1.9294338291716e-13
3.486328125,1.5813514456496e-13
3.505859375,1.2918308931295e-13
3.525390625,1.0519067296782e-13
3.544921875,8.5381443755425e-14
3.564453125,6.9085950114317e-14
3.583984375,5.5729624401916e-14
3.603515625,4.4821631657214e-14
3.623046875,3.5944647108286e-14
3.642578125,2.8745533855308e-14
3.662109375,2.292690172958e-14
3.681640625,1.8239501512533e-14
3.701171875,1.4475424443812e-14
3.720703125,1.146206220186e-14
3.740234375,9.0567775054591e-15
3.759765625,7.1422379805124e-15
3.779296875,5.6223561568037e-15
3.798828125,4.4187845821279e-15
3.818359375,3.467909630966e-15
3.837890625,2.7182908727148e-15
3.857421875,2.1284936786571e-15
3.876953125,1.6652684143614e-15
3.896484375,1.3020277308289e-15
3.916015625,1.017584111825e-15
3.935546875,7.9510670733665e-16
3.955078125,6.2126476422163e-16
3.974609375,4.8552949792712e-16
3.994140625,3.7960573780979e-16
4.013671875,2.9697389725843e-16
4.033203125,2.3252011616219e-16
4.052734375,1.8224113518936e-16
4.072265625,1.4300804978206e-16
4.091796875,1.1237883246283e-16
4.111328125,8.8449840720235e-17
4.130859375,6.9738620668601e-17
4.150390625,5.509146456518e-17
4.169921875,4.361107912778e-17
4.189453125,3.4599735606936e-17
4.208984375,2.7514968832116e-17
4.228515625,2.1934984746773e-17
4.248046875,1.7531678613007e-17
4.267578125,1.4049713652267e-17
4.287109375,1.1290264756186e-17
4.306640625,9.0983222914354e-18
4.326171875,7.3529412457916e-18
4.345703125,5.9596304469953e-18
4.365234375,4.8444724352038e-18
4.384765625,3.9495368488898e-18
4.404296875,3.2293644966947e-18
4.423828125,2.6482083053364e-18
4.443359375,2.1779015523356e-18
4.462890625,1.7962176714956e-18
4.482421875,1.485561151094e-18
4.501953125,1.2319934943278e-18
4.521484375,1.0244259828469e-18
4.541015625,8.5403248548394e-19
4.560546875,7.1376198484632e-19
4.580078125,5.9796596093216e-19
4.599609375,5.0211242598339e-19
4.619140625,4.2255611867031e-19
4.638671875,3.5635503213257e-19
4.658203125,3.0112383823663e-19
4.677734375,2.5493537930434e-19
4.697265625,2.1621457589139e-19
4.716796875,1.8368114723497e-19
4.736328125,1.5628650468415e-19
4.755859375,1.3316990943544e-19
4.775390625,1.1362631083156e-19
4.794921875,9.707080554552e-20
4.814453125,8.3022210862632e-20
4.833984375,7.1080723279802e-20
4.853515625,6.0914611945533e-20
4.873046875,5.2247458633239e-20
4.892578125,4.4847839707137e-20
4.912109375,3.8522971993591e-20
4.931640625,3.3110091889978e-20
4.951171875,2.8473433052937e-20
4.970703125,2.4497710602278e-20
4.990234375,2.1085631166879e-20
5.009765625,1.8154900539794e-20
5.029296875,1.5636618973032e-20
5.048828125,1.3470747523535e-20
5.068359375,1.160731275836e-20
5.087890625,1.0002985280013e-20
5.107421875,8.6217012753692e-21
5.126953125,7.4317785253969e-21
5.146484375,6.4064687617286e-21
5.166015625,5.5227587492694e-21
5.185546875,4.7612296478973e-21
5.205078125,4.1044883882281e-21
5.224609375,3.5384523384752e-21
5.244140625,3.0502545569146e-21
5.263671875,2.6293426404971e-21
5.283203125,2.266469648731e-21
5.302734375,1.9536418987547e-21
5.322265625,1.6838545410141e-21
5.341796875,1.451315859685e-21
5.361328125,1.2507841892256e-21
5.380859375,1.0779912834398e-21
5.400390625,9.2899890793031e-22
5.419921875,8.0053555359438e-22
5.439453125,6.9002471181735e-22
5.458984375,5.9464605258084e-22
5.478515625,5.1248547345844e-22
5.498046875,4.4175835914879e-22
5.517578125,3.807270514817e-22
5.537109375,3.2822064110563e-22
5.556640625,2.8292640102026e-22
5.576171875,2.4392361158791e-22
5.595703125,2.1036316540729e-22
5.615234375,1.8139296484595e-22
5.634765625,1.5645094018427e-22
5.654296875,1.3496568448821e-22
5.673828125,1.1645087030439e-22
5.693359375,1.0049552120765e-22
5.712890625,8.6723619582551e-23
5.732421875,7.4872049708691e-23
5.751953125,6.4630826608967e-23
5.771484375,5.5811594414071e-23
5.791015625,4.8202484622793e-23
5.810546875,4.1626308294368e-23
5.830078125,3.5950890877544e-23
5.849609375,3.1057260706152e-23
5.869140625,2.6827408964933e-23
5.888671875,2.3159340659537e-23
5.908203125,2.0001291694357e-23
5.927734375,1.7267892664038e-23
5.947265625,1.4905365561637e-23
5.966796875,1.2858324199098e-23
5.986328125,1.1087469771951e-23
6.005859375,9.5561284989783e-24
6.025390625,8.2289608574223e-24
6.044921875,7.0810161550306e-24
6.064453125,6.0894560704917e-24
6.083984375,5.2271283336559e-24
6.103515625,4.4836959465699e-24
6.123046875,3.8399844978483e-24
6.142578125,3.2860516620798e-24
6.162109375,2.8061754581789e-24
6.181640625,2.3985642663186e-24
6.201171875,2.0448888627289e-24
6.220703125,1.7412793637056e-24
6.240234375,1.4838030711468e-24
6.259765625,1.2649094123354e-24
6.279296875,1.0804348319913e-24
6.298828125,9.2834339586666e-25
6.318359375,7.9993692621266e-25
6.337890625,6.9733868452616e-25
6.357421875,6.1285931432625e-25
6.376953125,5.5055350847306e-25
6.396484375,5.0409399184248e-25
6.416015625,4.722174600764e-25
6.435546875,4.5257049828293e-25
6.455078125,4.4737879936154e-25
6.474609375,4.5259766015442e-25
6.494140625,4.6796452676931e-25
6.513671875,4.9272468925186e-25
6.533203125,5.2571320928533e-25
6.552734375,5.6754464727515e-25
6.572265625,6.1563031192462e-25
6.591796875,6.7219230578452e-25
6.611328125,7.3418510801055e-25
6.630859375,8.0261391270202e-25
6.650390625,8.7688224887915e-25
6.669921875,9.5599961841361e-25
6.689453125,1.0416140943298e-24
6.708984375,1.1326869839447e-24
6.728515625,1.2304596505208e-24
6.748046875,1.330937651339e-24
6.767578125,1.4343274611623e-24
6.787109375,1.5457590656257e-24
6.806640625,1.6601443827226e-24
6.826171875,1.7772009874506e-24
6.845703125,1.9013619231482e-24
6.865234375,2.032130234745e-24
6.884765625,2.1611385247297e-24
6.904296875,2.29786281705e-24
6.923828125,2.4365209863636e-24
6.943359375,2.5801180306128e-24
6.962890625,2.7252157553339e-24
6.982421875,2.877979181157e-24
7.001953125,3.0317364833686e-24
7.021484375,3.1892899430971e-24
7.041015625,3.3460562128573e-24
7.060546875,3.5107506711671e-24
7.080078125,3.6741674181998e-24
7.099609375,3.8447602432795e-24
7.119140625,4.0127816040124e-24
7.138671875,4.189052196524e-24
7.158203125,4.3620197079104e-24
7.177734375,4.5395509688079e-24
7.197265625,4.7186343654884e-24
7.216796875,4.893727189487e-24
7.236328125,5.0755608341097e-24
7.255859375,5.2593370477966e-24
7.275390625,5.4392075924602e-24
7.294921875,5.622583482397e-24
7.314453125,5.8088462211906e-24
7.333984375,5.9859606142147e-24
7.353515625,6.1728423045701e-24
7.373046875,6.3530810345695e-24
7.392578125,6.5343531525057e-24
7.412109375,6.7137655298467e-24
7.431640625,6.8962429069116e-24
7.451171875,7.073049087986e-24
7.470703125,7.2581926972603e-24
7.490234375,7.4252627008896e-24
7.509765625,7.6031796042696e-24
7.529296875,7.7647697934268e-24
7.548828125,7.9369792455794e-24
7.568359375,8.1053110585607e-24
7.587890625,8.2721166062569e-24
7.607421875,8.4253311768662e-24
7.626953125,8.5849894194049e-24
7.646484375,8.7321030967952e-24
7.666015625,8.8827948580101e-24
7.685546875,9.0250703879418e-24
7.705078125,9.167369614615e-24
7.724609375,9.3004613276603e-24
7.744140625,9.4362833855687e-24
7.763671875,9.558858346457e-24
7.783203125,9.6860066017984e-24
7.802734375,9.8014138854868e-24
7.822265625,9.9071552639122e-24
7.841796875,1.0022506357583e-23
7.861328125,1.0119282676875e-23
7.880859375,1.0213600650762e-23
7.900390625,1.0311675081582e-23
7.919921875,1.0391206467206e-23
7.939453125,1.0473558485589e-23
7.958984375,1.0550173780069e-23
7.978515625,1.0612560166422e-23
7.998046875,1.0680693341263e-23
8.017578125,1.0735279681176e-23
8.037109375,1.0782011129004e-23
8.056640625,1.083096267287e-23
8.076171875,1.0867190949813e-23
8.095703125,1.0900177712195e-23
8.115234375,1.0930553788161e-23
8.134765625,1.0955283286384e-23
8.154296875,1.0973883232204e-23
8.173828125,1.0979311781725e-23
8.193359375,1.098569745691e-23
8.212890625,1.0990226229719e-23
8.232421875,1.0986472940845e-23
8.251953125,1.0969545290233e-23
8.271484375,1.0958863097961e-23
8.291015625,1.0935222981951e-23
8.310546875,1.0911517915627e-23
8.330078125,1.0880711230804e-23
8.349609375,1.0852102674088e-23
8.369140625,1.0805058918311e-23
8.388671875,1.0762123981806e-23
8.408203125,1.0705961190425e-23
8.427734375,1.0657827108494e-23
8.447265625,1.0601223082125e-23
8.466796875,1.0532750083641e-23
8.486328125,1.0473411438748e-23
8.505859375,1.0402985387418e-23
8.525390625,1.03279545088e-23
8.544921875,1.0254038353238e-23
8.564453125,1.0174593938007e-23
8.583984375,1.0086918831841e-23
8.603515625,1.0005113153517e-23
8.623046875,9.9112575119777e-24
8.642578125,9.82044150864e-24
8.662109375,9.7291528056605e-24
8.681640625,9.6210736953379e-24
8.701171875,9.5273955985994e-24
8.720703125,9.4200081913766e-24
8.740234375,9.3166505608913e-24
8.759765625,9.2056230106517e-24
8.779296875,9.0960841243239e-24
8.798828125,8.9891339639964e-24
8.818359375,8.8747994112921e-24
8.837890625,8.7582974145338e-24
8.857421875,8.6439160741361e-24
8.876953125,8.5264778871328e-24
8.896484375,8.4121066425126e-24
8.916015625,8.2868524343113e-24
8.935546875,8.166809946219e-24
8.955078125,8.0488426187295e-24
8.974609375,7.9264742900185e-24
8.994140625,7.8024019387741e-24
9.013671875,7.6797329311079e-24
9.033203125,7.5670659672959e-24
9.052734375,7.4365808726161e-24
9.072265625,7.3111979406169e-24
9.091796875,7.1887756733582e-24
9.111328125,7.0667726552085e-24
9.130859375,6.9425487891104e-24
9.150390625,6.8185612229466e-24
9.169921875,6.6947084175288e-24
9.189453125,6.5775772537302e-24
9.208984375,6.4507215487811e-24
9.228515625,6.3329061505309e-24
9.248046875,6.2100704678625e-24
9.267578125,6.0933710571019e-24
9.287109375,5.9682569580463e-24
9.306640625,5.8508672684654e-24
9.326171875,5.7378576297036e-24
9.345703125,5.621296770227e-24
9.365234375,5.5007438477783e-24
9.384765625,5.3931158020875e-24
9.404296875,5.2786581523971e-24
9.423828125,5.1655574916909e-24
9.443359375,5.051443861578e-24
9.462890625,4.9497617009959e-24
9.482421875,4.8370894003213e-24
9.501953125,4.732966275153e-24
9.521484375,4.6291382931621e-24
9.541015625,4.5268682938677e-24
9.560546875,4.4224087950375e-24
9.580078125,4.3234967136896e-24
9.599609375,4.222604943983e-24
9.619140625,4.1313099573884e-24
9.638671875,4.0332561780023e-24
9.658203125,3.936880704059e-24
9.677734375,3.8463707500541e-24
9.697265625,3.7520527037801e-24
9.716796875,3.6599503042842e-24
9.736328125,3.573500130736e-24
9.755859375,3.4846857993983e-24
9.775390625,3.3974483830265e-24
9.794921875,3.3189408752623e-24
9.814453125,3.2323916143819e-24
9.833984375,3.1503013803059e-24
9.853515625,3.0675463567396e-24
9.873046875,2.9899520675776e-24
9.892578125,2.9128665914279e-24
9.912109375,2.8379057807948e-24
9.931640625,2.76052829617e-24
9.951171875,2.6884070432064e-24
9.970703125,2.6157386702528e-24
9.990234375,2.5504941186568e-24
10.00976562,2.4761973878201e-24
10.02929688,2.4087647942243e-24
10.04882812,2.3435189723465e-24
10.06835938,2.2831652586311e-24
10.08789062,2.216258567937e-24
10.10742188,2.1574792575946e-24
10.12695312,2.0971600329272e-24
10.14648438,2.0380019521936e-24
10.16601562,1.978459136873e-24
10.18554688,1.9250642680069e-24
10.20507812,1.8707294927983e-24
10.22460938,1.820328794862e-24
10.24414062,1.7675160706893e-24
10.26367188,1.7172672094347e-24
10.28320312,1.6691694681452e-24
10.30273438,1.6214133260647e-24
10.32226562,1.5727414724737e-24
10.34179688,1.528282387017e-24
10.36132812,1.4811942229109e-24
10.38085938,1.4400200867344e-24
10.40039062,1.3985422528979e-24
10.41992188,1.3566960766269e-24
10.43945312,1.3195699705258e-24
10.45898438,1.2789933797754e-24
10.47851562,1.2415278182608e-24
10.49804688,1.2046881954321e-24
10.51757812,1.1684498342462e-24
10.53710938,1.1323925536561e-24
10.55664062,1.0985473714671e-24
10.57617188,1.0658505465518e-24
10.59570312,1.0334829416159e-24
10.61523438,1.0012851724945e-24
10.63476562,9.7210501552067e-25
10.65429688,9.4151970249542e-25
10.67382812,9.1369715827782e-25
10.69335938,8.8387182073624e-25
10.71289062,8.5955970659294e-25
10.73242188,8.309458302101e-25
10.75195312,8.0759637431358e-25
10.77148438,7.8272381623262e-25
10.79101562,7.5889439232908e-25
10.81054688,7.3633324006996e-25
10.83007812,7.1249119731695e-25
10.84960938,6.9053022896196e-25
10.86914062,6.6973704784356e-25
10.88867188,6.4884350123149e-25
10.90820312,6.2866618510736e-25
10.92773438,6.0987842881032e-25
10.94726562,5.8945751826219e-25
10.96679688,5.7188923979224e-25
10.98632812,5.5371584533425e-25
11.00585938,5.3583783722477e-25
11.02539062,5.1942271253796e-25
11.04492188,5.0338368531343e-25
11.06445312,4.8603440691339e-25
11.08398438,4.721674650325e-25
11.10351562,4.5513085796147e-25
11.12304688,4.4067673688599e-25
11.14257812,4.2662505067773e-25
11.16210938,4.1398082204781e-25
11.18164062,3.9901070161166e-25
11.20117188,3.880636174439e-25
11.22070312,3.7320826895996e-25
11.24023438,3.6058661657135e-25
11.25976562,3.499331504392e-25
11.27929688,3.379547200785e-25
11.29882812,3.2807808034128e-25
11.31835938,3.1772959598147e-25
11.33789062,3.0584760298923e-25
11.35742188,2.9753647256764e-25
11.37695312,2.8692746758376e-25
11.39648438,2.7764981736415e-25
11.41601562,2.6853235414608e-25
11.43554688,2.5936621399282e-25
11.45507812,2.5206425378902e-25
11.47460938,2.4367941921712e-25
11.49414062,2.3569025506719e-25
11.51367188,2.2859838590788e-25
11.53320312,2.2123932242515e-25
11.55273438,2.1345022279076e-25
11.57226562,2.0725506639162e-25
11.59179688,2.0059812399794e-25
11.61132812,1.9384400373906e-25
11.63085938,1.8726374031643e-25
11.65039062,1.8196743277978e-25
11.66992188,1.7589902690466e-25
11.68945312,1.7030687078053e-25
11.70898438,1.6457870522868e-25
11.72851562,1.5920203929427e-25
11.74804688,1.5398226904417e-25
11.76757812,1.4866691370829e-25
11.78710938,1.4356723942405e-25
11.80664062,1.3948166945996e-25
11.82617188,1.3406098948644e-25
11.84570312,1.3012347999702e-25
11.86523438,1.2643646776696e-25
11.88476562,1.2191121260902e-25
11.90429688,1.1851192175273e-25
11.92382812,1.1389523815032e-25
11.94335938,1.1062013227699e-25
11.96289062,1.0632820195797e-25
11.98242188,1.0287747158022e-25
12.00195312,9.9388122474045e-26
12.02148438,9.6446468327879e-26
12.04101562,9.2300821510911e-26
12.06054688,9.0014873888016e-26
12.08007812,8.6936506248322e-26
12.09960938,8.4185181259985e-26
12.11914062,8.0754696677047e-26
12.13867188,7.839813031809e-26
12.15820312,7.6069841785526e-26
12.17773438,7.2989115693477e-26
12.19726562,7.0631636852157e-26
12.21679688,6.7890968410031e-26
12.23632812,6.5793993789874e-26
12.25585938,6.3650984818665e-26
12.27539062,6.1784473722098e-26
12.29492188,5.9709431800022e-26
12.31445312,5.7444214496785e-26
12.33398438,5.5605964182506e-26
12.35351562,5.3732143787586e-26
12.37304688,5.1822912281744e-26
12.39257812,5.0594862971034e-26
12.41210938,4.8303054521573e-26
12.43164062,4.7456283021447e-26
12.45117188,4.5735557012626e-26
12.47070312,4.4097616286954e-26
12.49023438,4.2278892856763e-26
12.50976562,4.1232355684501e-26
