x,y,rho
1.75,-8.75,6.388524252446e-28
1.75,-8.25,1.2317967142254e-27
1.75,-7.75,2.035794057963e-27
1.75,-7.25,4.8920666036336e-27
1.75,-6.75,1.7508454413988e-26
1.75,-6.25,2.2383138706974e-27
1.75,-5.75,2.1042052787402e-25
1.75,-5.25,1.609155767154e-24
1.75,-4.75,4.0628286376906e-24
1.75,-4.25,2.2559372525284e-23
1.75,-3.75,1.2044149112822e-22
1.75,-3.25,4.2805313829577e-22
1.75,-2.75,1.1615610097772e-21
1.75,-2.25,2.4834452272272e-21
1.75,-1.75,4.7728377139832e-21
1.75,-1.25,6.1842897097427e-21
1.75,-0.75,3.0425960017755e-21
1.75,-0.25,1.076853162578e-20
1.75,0.25,1.0768493524389e-20
1.75,0.75,3.0425938722171e-21
1.75,1.25,6.1842955278838e-21
1.75,1.75,4.7728630346061e-21
1.75,2.25,2.4834607090016e-21
1.75,2.75,1.1615648752342e-21
1.75,3.25,4.2805353371849e-22
1.75,3.75,1.2044302837294e-22
1.75,4.25,2.2560606167078e-23
1.75,4.75,4.0625207845221e-24
1.75,5.25,1.6092496535159e-24
1.75,5.75,2.1047590208239e-25
1.75,6.25,2.2347111248866e-27
1.75,6.75,1.753806871723e-26
1.75,7.25,4.8801756576041e-27
1.75,7.75,2.0387294976874e-27
1.75,8.25,1.2276451426652e-27
1.75,8.75,6.3840295473989e-28
1.75,9.25,3.6471884782914e-28
1.75,9.75,2.1928979061392e-28
1.75,10.25,1.3563469945021e-28
1.75,10.75,8.8125723311602e-29
1.75,11.25,5.9429325020876e-29
1.75,11.75,4.0650716258679e-29
1.75,12.25,2.9039522249197e-29
1.75,12.75,2.0566290547783e-29
1.75,13.25,1.5588663799135e-29
1.75,13.75,1.0898311624683e-29
1.75,14.25,9.194019792889e-30
1.75,14.75,5.9996625675099e-30
1.75,15.25,5.4034532120365e-30
1.75,15.75,3.7390137402514e-30
1.75,16.25,3.1011655987676e-30
1.75,16.75,1.9723728352236e-30
1.75,17.25,2.1920092570784e-30
1.75,17.75,1.3502031089069e-30
1.75,18.25,1.3552343607126e-30
1.75,18.75,8.5132011650592e-31
1.75,19.25,6.3245613387521e-31
1.75,19.75,4.382215176112e-31
1.75,20.25,3.0883668555949e-31
1.75,20.75,2.5991882835166e-31
1.75,21.25,1.4417447392458e-31
1.75,21.75,1.1486247491096e-31
1.75,22.25,6.579528375957e-32
1.75,22.75,2.9964823314416e-32
1.75,23.25,2.5556175235928e-32
1.75,23.75,4.0347512730687e-33
2.25,-23.75,1.0564954827794e-32
2.25,-23.25,5.0676725820959e-33
2.25,-22.75,2.6753303237141e-32
2.25,-22.25,2.4285223867306e-32
2.25,-21.75,1.0346693261463e-31
2.25,-21.25,4.8231944227332e-32
2.25,-20.75,1.2421427892629e-31
2.25,-20.25,1.7532766581364e-31
2.25,-19.75,2.2695574305321e-31
2.25,-19.25,4.2743812015897e-31
2.25,-18.75,4.3653652914303e-31
2.25,-18.25,7.2623175403262e-31
2.25,-17.75,7.8581502285121e-31
2.25,-17.25,1.1521389821778e-30
2.25,-16.75,1.4097312532529e-30
2.25,-16.25,1.8096069984861e-30
2.25,-15.75,2.3693467993605e-30
2.25,-15.25,3.0594895468705e-30
2.25,-14.75,3.7842147132699e-30
2.25,-14.25,5.2112233577524e-30
2.25,-13.75,6.4843203070364e-30
2.25,-13.25,9.1209125145206e-30
2.25,-12.75,1.2165042650221e-29
2.25,-12.25,1.7487890177928e-29
2.25,-11.75,2.4297037502749e-29
2.25,-11.25,3.481457887587e-29
2.25,-10.75,5.0071870807869e-29
2.25,-10.25,7.6716156425677e-29
2.25,-9.75,1.2266926677537e-28
2.25,-9.25,1.9909402902362e-28
2.25,-8.75,3.404270499526e-28
2.25,-8.25,6.2792250037774e-28
2.25,-7.75,9.6947769961796e-28
2.25,-7.25,2.6999773283493e-27
2.25,-6.75,7.3134911420123e-27
2.25,-6.25,2.1460012117044e-28
2.25,-5.75,1.5774753859164e-25
2.25,-5.25,8.973623910698e-25
2.25,-4.75,2.7041978550499e-24
2.25,-4.25,1.7077215824221e-23
2.25,-3.75,8.3626734299078e-23
2.25,-3.25,2.816993739856e-22
2.25,-2.75,7.5792006190133e-22
2.25,-2.25,1.6593095561908e-21
2.25,-1.75,3.303423063147e-21
2.25,-1.25,4.451228695278e-21
2.25,-0.75,2.281663595616e-21
2.25,-0.25,7.4685270996595e-21
2.25,0.25,7.4685522435644e-21
2.25,0.75,2.2816522994728e-21
2.25,1.25,4.4512171233614e-21
2.25,1.75,3.3034144029849e-21
2.25,2.25,1.6592929527518e-21
2.25,2.75,7.5790989577283e-22
2.25,3.25,2.8169979162935e-22
2.25,3.75,8.362602940263e-23
2.25,4.25,1.7076281078891e-23
2.25,4.75,2.7042940736691e-24
2.25,5.25,8.9725097409841e-25
2.25,5.75,1.576460164799e-25
2.25,6.25,2.1287189556569e-28
2.25,6.75,7.3052040830956e-27
2.25,7.25,2.7104481296301e-27
2.25,7.75,9.6866738604765e-28
2.25,8.25,6.3274947602738e-28
2.25,8.75,3.4387278819194e-28
2.25,9.25,1.9969805123842e-28
2.25,9.75,1.2203147555964e-28
2.25,10.25,7.874518007468e-29
2.25,10.75,5.0978346037728e-29
2.25,11.25,3.444773965564e-29
2.25,11.75,2.3252529469097e-29
2.25,12.25,1.710540949649e-29
2.25,12.75,1.2190491404828e-29
2.25,13.25,9.0385837067438e-30
2.25,13.75,6.3555562100657e-30
2.25,14.25,5.0151462838871e-30
2.25,14.75,3.8690231613687e-30
2.25,15.25,2.8826150810333e-30
2.25,15.75,2.3035042024874e-30
2.25,16.25,1.7303901101315e-30
2.25,16.75,1.3151576894467e-30
2.25,17.25,1.1428260542717e-30
2.25,17.75,7.7931935985234e-31
2.25,18.25,6.6644568223086e-31
2.25,18.75,3.9884197133239e-31
2.25,19.25,3.3557959030372e-31
2.25,19.75,2.869075817692e-31
2.25,20.25,1.9182131097378e-31
2.25,20.75,1.7490473453164e-31
2.25,21.25,1.2423659767138e-31
2.25,21.75,7.1654662788841e-32
2.25,22.25,2.6698619557906e-32
2.25,22.75,2.3507029753058e-32
2.25,23.25,2.7214602891256e-33
2.25,23.75,1.6088004052148e-32
2.75,-23.75,6.2202594581428e-33
2.75,-23.25,4.9923519436113e-33
2.75,-22.75,2.631342560234e-32
2.75,-22.25,2.4941179933473e-32
2.75,-21.75,2.0592045225329e-32
2.75,-21.25,1.2146490027221e-31
2.75,-20.75,9.8313095849107e-32
2.75,-20.25,1.978460707502e-31
2.75,-19.75,1.3949741347354e-31
2.75,-19.25,3.235280608675e-31
2.75,-18.75,2.4664236936077e-31
2.75,-18.25,4.6978318219465e-31
2.75,-17.75,4.7117683610003e-31
2.75,-17.25,7.687829310034e-31
2.75,-16.75,7.401268406257e-31
2.75,-16.25,1.1098706170177e-30
2.75,-15.75,1.280355659436e-30
2.75,-15.25,1.8972585275167e-30
2.75,-14.75,2.3447590856864e-30
2.75,-14.25,2.8379862562302e-30
2.75,-13.75,4.1485294109796e-30
2.75,-13.25,5.3135990107701e-30
2.75,-12.75,7.3996115505591e-30
2.75,-12.25,9.3607567082374e-30
2.75,-11.75,1.3604612393921e-29
2.75,-11.25,1.8900523684116e-29
2.75,-10.75,2.8680107998925e-29
2.75,-10.25,4.3136253788629e-29
2.75,-9.75,6.6919821632191e-29
2.75,-9.25,1.0699463280021e-28
2.75,-8.75,1.8193091959739e-28
2.75,-8.25,3.2921873544221e-28
2.75,-7.75,4.6884540816274e-28
2.75,-7.25,1.5214148369987e-27
2.75,-6.75,3.0002461402318e-27
2.75,-6.25,1.7796071022327e-27
2.75,-5.75,1.0890032002895e-25
2.75,-5.25,5.4064518463457e-25
2.75,-4.75,2.0211421466976e-24
2.75,-4.25,1.2825125633342e-23
2.75,-3.75,5.8799657267675e-23
2.75,-3.25,1.9320357574986e-22
2.75,-2.75,5.2507796100882e-22
2.75,-2.25,1.1787182088727e-21
2.75,-1.75,2.4011320331635e-21
2.75,-1.25,3.2834256379684e-21
2.75,-0.75,1.6875101826598e-21
2.75,-0.25,5.508303051469e-21
2.75,0.25,5.5083524901923e-21
2.75,0.75,1.6875296964255e-21
2.75,1.25,3.2834350523051e-21
2.75,1.75,2.4011520867109e-21
2.75,2.25,1.1787292839387e-21
2.75,2.75,5.2507613022393e-22
2.75,3.25,1.932031723104e-22
2.75,3.75,5.8799897674481e-23
2.75,4.25,1.2824651048204e-23
2.75,4.75,2.0213797865845e-24
2.75,5.25,5.4069327233783e-25
2.75,5.75,1.0898168443739e-25
2.75,6.25,1.7869575853783e-27
2.75,6.75,3.0076354524672e-27
2.75,7.25,1.5146832487626e-27
2.75,7.75,4.7068003395949e-28
2.75,8.25,3.2526825206519e-28
2.75,8.75,1.8069496325861e-28
2.75,9.25,1.0734321446126e-28
2.75,9.75,6.7186198812168e-29
2.75,10.25,4.2280702475096e-29
2.75,10.75,2.8572456477193e-29
2.75,11.25,1.9291830174546e-29
2.75,11.75,1.4354858698809e-29
2.75,12.25,9.6721343174238e-30
2.75,12.75,7.1881217778426e-30
2.75,13.25,5.2763804537212e-30
2.75,13.75,4.4223294932901e-30
2.75,14.25,2.7809918561862e-30
2.75,14.75,2.6198690959313e-30
2.75,15.25,1.6839595416759e-30
2.75,15.75,1.3497942537647e-30
2.75,16.25,1.0465534819278e-30
2.75,16.75,1.2316459590969e-30
2.75,17.25,4.154816355619e-31
2.75,17.75,6.6661993460841e-31
2.75,18.25,2.3911673086849e-31
2.75,18.75,4.5596372969598e-31
2.75,19.25,2.1811174293342e-31
2.75,19.75,2.4541448356319e-31
2.75,20.25,1.1696866234771e-31
2.75,20.75,1.199965231411e-31
2.75,21.25,3.0260875789285e-32
2.75,21.75,7.5104911316737e-32
2.75,22.25,2.4518423048065e-32
2.75,22.75,3.3338143308417e-32
2.75,23.25,3.3259904157553e-33
2.75,23.75,2.0192810373349e-32
3.25,-23.75,7.7860430289169e-33
3.25,-23.25,8.916377933044e-33
3.25,-22.75,6.6994405579828e-33
3.25,-22.25,3.1396917719318e-32
3.25,-21.75,4.2333222365255e-32
3.25,-21.25,4.3191863204989e-32
3.25,-20.75,5.9412633936559e-32
3.25,-20.25,7.6764838681184e-32
3.25,-19.75,1.4215495522528e-31
3.25,-19.25,8.9611463073266e-32
3.25,-18.75,2.0746115996181e-31
3.25,-18.25,1.7730389461575e-31
3.25,-17.75,3.4610428708983e-31
3.25,-17.25,2.6338786216631e-31
3.25,-16.75,6.2616974255056e-31
3.25,-16.25,5.9148395945389e-31
3.25,-15.75,8.8675570674991e-31
3.25,-15.25,8.636528873804e-31
3.25,-14.75,1.3773218346708e-30
3.25,-14.25,1.8700966547163e-30
3.25,-13.75,2.1786395924054e-30
3.25,-13.25,3.1127143262317e-30
3.25,-12.75,3.7624021255115e-30
3.25,-12.25,5.7443941097762e-30
3.25,-11.75,7.5027536902935e-30
3.25,-11.25,1.1328420730102e-29
3.25,-10.75,1.6382338016162e-29
3.25,-10.25,2.4046835954111e-29
3.25,-9.75,3.7518684432407e-29
3.25,-9.25,5.9684527212674e-29
3.25,-8.75,1.0200949760801e-28
3.25,-8.25,1.7352813350265e-28
3.25,-7.75,2.4543396647173e-28
3.25,-7.25,8.7826086713431e-28
3.25,-6.75,1.2839556345328e-27
3.25,-6.25,2.7257087453522e-27
3.25,-5.75,7.4868827990856e-26
3.25,-5.25,3.6039556815201e-25
3.25,-4.75,1.5881781211346e-24
3.25,-4.25,9.7101939781202e-24
3.25,-3.75,4.2694909853546e-23
3.25,-3.25,1.3931605660847e-22
3.25,-2.75,3.8438051784942e-22
3.25,-2.25,8.7868756092838e-22
3.25,-1.75,1.8105902494022e-21
3.25,-1.25,2.4805442633899e-21
3.25,-0.75,1.2596332467389e-21
3.25,-0.25,4.2135891439692e-21
3.25,0.25,4.2135617531446e-21
3.25,0.75,1.2596514582059e-21
3.25,1.25,2.4805302722713e-21
3.25,1.75,1.8105782394778e-21
3.25,2.25,8.7868346807884e-22
3.25,2.75,3.8437145583817e-22
3.25,3.25,1.3931407412269e-22
3.25,3.75,4.2697027484117e-23
3.25,4.25,9.7102610105489e-24
3.25,4.75,1.5881598024723e-24
3.25,5.25,3.6051424585637e-25
3.25,5.75,7.4865609134589e-26
3.25,6.25,2.7341073895154e-27
3.25,6.75,1.2843318718739e-27
3.25,7.25,8.7482410479151e-28
3.25,7.75,2.449914990604e-28
3.25,8.25,1.7288555028269e-28
3.25,8.75,1.0169677269613e-28
3.25,9.25,5.8711045219484e-29
3.25,9.75,3.8058726380567e-29
3.25,10.25,2.3691810202937e-29
3.25,10.75,1.6172948439054e-29
3.25,11.25,1.1019203382943e-29
3.25,11.75,7.48387232317e-30
3.25,12.25,5.5759127933317e-30
3.25,12.75,4.1271241772274e-30
3.25,13.25,3.0431231850662e-30
3.25,13.75,2.1303412698832e-30
3.25,14.25,2.0130228884453e-30
3.25,14.75,1.1251362052561e-30
3.25,15.25,1.1911339452092e-30
3.25,15.75,9.0549107761257e-31
3.25,16.25,6.6454122377153e-31
3.25,16.75,3.3469487238956e-31
3.25,17.25,5.5866225719905e-31
3.25,17.75,2.9595850674348e-31
3.25,18.25,3.2478354793199e-31
3.25,18.75,1.9963454807439e-31
3.25,19.25,1.1112899722919e-31
3.25,19.75,1.39684007754e-31
3.25,20.25,6.1912899938699e-32
3.25,20.75,8.7681186348961e-32
3.25,21.25,2.5697484326461e-32
3.25,21.75,2.6494429998754e-32
3.25,22.25,1.8291419760289e-32
3.25,22.75,3.568464823734e-33
3.25,23.25,5.9682639924565e-33
3.25,23.75,8.0838416433123e-33
3.75,-23.75,3.9167208198686e-33
3.75,-23.25,1.0857599396301e-33
3.75,-22.75,9.8985867791007e-34
3.75,-22.25,6.3051750861539e-33
3.75,-21.75,1.2859336444291e-32
3.75,-21.25,2.0678253355219e-32
3.75,-20.75,1.8454741884951e-32
3.75,-20.25,4.1318798259433e-32
3.75,-19.75,2.8815602058872e-32
3.75,-19.25,1.4448944130698e-31
3.75,-18.75,1.0170509423102e-31
3.75,-18.25,1.8621701609835e-31
3.75,-17.75,1.5497637117765e-31
3.75,-17.25,3.0095622257514e-31
3.75,-16.75,2.3287205057703e-31
3.75,-16.25,4.0092075165482e-31
3.75,-15.75,4.6779178434334e-31
3.75,-15.25,8.3503941705426e-31
3.75,-14.75,7.018276968276e-31
3.75,-14.25,1.1270342031286e-30
3.75,-13.75,1.3069715542099e-30
3.75,-13.25,1.9635798563521e-30
3.75,-12.75,2.5336285104065e-30
3.75,-12.25,3.6135861425128e-30
3.75,-11.75,4.9790548268523e-30
3.75,-11.25,6.7191553799515e-30
3.75,-10.75,9.6680163229448e-30
3.75,-10.25,1.405598866787e-29
3.75,-9.75,2.297847547244e-29
3.75,-9.25,3.4891814552946e-29
3.75,-8.75,5.872099965492e-29
3.75,-8.25,9.8542013439665e-29
3.75,-7.75,1.3651794261823e-28
3.75,-7.25,5.265744187769e-28
3.75,-6.75,6.013587583832e-28
3.75,-6.25,2.9330062487669e-27
3.75,-5.75,5.2786590251839e-26
3.75,-5.25,2.61235301853e-25
3.75,-4.75,1.2738841076987e-24
3.75,-4.25,7.4721281769822e-24
3.75,-3.75,3.2071628508697e-23
3.75,-3.25,1.0480958354746e-22
3.75,-2.75,2.9308731718251e-22
3.75,-2.25,6.7748574588022e-22
3.75,-1.75,1.4024367848296e-21
3.75,-1.25,1.9155905373101e-21
3.75,-0.75,9.5750367117017e-22
3.75,-0.25,3.2984776440102e-21
3.75,0.25,3.2984840699598e-21
3.75,0.75,9.5750882021649e-22
3.75,1.25,1.9155993841505e-21
3.75,1.75,1.402439148633e-21
3.75,2.25,6.7748878606258e-22
3.75,2.75,2.930852318098e-22
3.75,3.25,1.0480888172205e-22
3.75,3.75,3.2069896402073e-23
3.75,4.25,7.4709204900065e-24
3.75,4.75,1.2739768079171e-24
3.75,5.25,2.6116387486687e-25
3.75,5.75,5.274502115183e-26
3.75,6.25,2.9288022468299e-27
3.75,6.75,5.9717386175914e-28
3.75,7.25,5.3149555113326e-28
3.75,7.75,1.356865549478e-28
3.75,8.25,1.0068986993871e-28
3.75,8.75,5.9386886640237e-29
3.75,9.25,3.5395874430638e-29
3.75,9.75,2.2179967048759e-29
3.75,10.25,1.4822428894787e-29
3.75,10.75,9.9155953138438e-30
3.75,11.25,6.679094985742e-30
3.75,11.75,4.8198431690247e-30
3.75,12.25,3.4511040353721e-30
3.75,12.75,2.4872718280721e-30
3.75,13.25,1.8848853818983e-30
3.75,13.75,1.3680828621692e-30
3.75,14.25,9.9459395780344e-31
3.75,14.75,8.7011869662127e-31
3.75,15.25,5.6563780286928e-31
3.75,15.75,4.5252927433832e-31
3.75,16.25,3.4981492163177e-31
3.75,16.75,3.3324703206381e-31
3.75,17.25,2.3307624252822e-31
3.75,17.75,1.5344863581956e-31
3.75,18.25,1.3029054708746e-31
3.75,18.75,9.0428185106269e-32
3.75,19.25,8.0255471173693e-32
3.75,19.75,5.7578381743217e-32
3.75,20.25,2.0119498848397e-32
3.75,20.75,4.1946684634467e-32
3.75,21.25,2.3297493472792e-32
3.75,21.75,3.6108943314337e-32
3.75,22.25,8.7023747200205e-35
3.75,22.75,2.9265552474632e-32
3.75,23.25,2.4754510303243e-33
3.75,23.75,1.2295397593999e-32
4.25,-23.75,4.9350832053578e-34
4.25,-23.25,1.5130144555846e-35
4.25,-22.75,1.468859601542e-32
4.25,-22.25,6.4231495891821e-33
4.25,-21.75,4.3093009632736e-33
4.25,-21.25,4.1342822930339e-32
4.25,-20.75,2.4466732510288e-32
4.25,-20.25,7.2858906457884e-32
4.25,-19.75,5.3091811563193e-32
4.25,-19.25,5.7480977823173e-32
4.25,-18.75,5.048899578235e-32
4.25,-18.25,1.2786770243496e-31
4.25,-17.75,1.4670396218552e-31
4.25,-17.25,1.9814273307052e-31
4.25,-16.75,2.6535593837895e-31
4.25,-16.25,2.3424687465287e-31
4.25,-15.75,3.4640177796097e-31
4.25,-15.25,3.810926062881e-31
4.25,-14.75,6.1648051206509e-31
4.25,-14.25,7.7115566312882e-31
4.25,-13.75,9.8809038493406e-31
4.25,-13.25,1.242032132898e-30
4.25,-12.75,1.7650035264015e-30
4.25,-12.25,2.0793259858411e-30
4.25,-11.75,3.0827375573925e-30
4.25,-11.25,4.1481805166027e-30
4.25,-10.75,6.4013143609182e-30
4.25,-10.25,9.6933388048696e-30
4.25,-9.75,1.3659638115603e-29
4.25,-9.25,2.1827248828526e-29
4.25,-8.75,3.5313736403981e-29
4.25,-8.25,6.1529308867051e-29
4.25,-7.75,7.7963229716481e-29
4.25,-7.25,3.4059531667554e-28
4.25,-6.75,3.1552241454398e-28
4.25,-6.25,2.7313062631176e-27
4.25,-5.75,3.852321656251e-26
4.25,-5.25,1.9997196225324e-25
4.25,-4.75,1.0328258471911e-24
4.25,-4.25,5.8552233584514e-24
4.25,-3.75,2.48012304549e-23
4.25,-3.25,8.1412632933633e-23
4.25,-2.75,2.3000124746823e-22
4.25,-2.25,5.350606791436e-22
4.25,-1.75,1.1091023623343e-21
4.25,-1.25,1.5087274063783e-21
4.25,-0.75,7.4311808268684e-22
4.25,-0.25,2.6273407978172e-21
4.25,0.25,2.627325974421e-21
4.25,0.75,7.4311083001191e-22
4.25,1.25,1.5087398171696e-21
4.25,1.75,1.1091150436243e-21
4.25,2.25,5.3506310620815e-22
4.25,2.75,2.3000206577544e-22
4.25,3.25,8.1413071537625e-23
4.25,3.75,2.4802456046101e-23
4.25,4.25,5.8555436613498e-24
4.25,4.75,1.0329911941189e-24
4.25,5.25,2.0000604599787e-25
4.25,5.75,3.8535389473824e-26
4.25,6.25,2.7285080708092e-27
4.25,6.75,3.1577439921711e-28
4.25,7.25,3.3388185147498e-28
4.25,7.75,8.0711079355122e-29
4.25,8.25,5.7808634913714e-29
4.25,8.75,3.6060579445988e-29
4.25,9.25,2.1298949503829e-29
4.25,9.75,1.4272495933044e-29
4.25,10.25,9.0449988674887e-30
4.25,10.75,6.2045625695536e-30
4.25,11.25,4.4178755574912e-30
4.25,11.75,3.2384205774304e-30
4.25,12.25,2.2141074336486e-30
4.25,12.75,1.6882633057519e-30
4.25,13.25,1.2288318524911e-30
4.25,13.75,1.1133017152612e-30
4.25,14.25,6.9502857368499e-31
4.25,14.75,6.5699686543487e-31
4.25,15.25,4.5732224680264e-31
4.25,15.75,3.0485978904824e-31
4.25,16.25,3.2562696204508e-31
4.25,16.75,3.1048262834887e-31
4.25,17.25,1.2007060892461e-31
4.25,17.75,2.0935740856342e-31
4.25,18.25,6.8975407444265e-32
4.25,18.75,1.5188612360817e-31
4.25,19.25,3.0044561303531e-32
4.25,19.75,8.5618990267165e-32
4.25,20.25,3.5583620916469e-32
4.25,20.75,4.3546318445434e-32
4.25,21.25,4.6396122857139e-33
4.25,21.75,3.356434121017e-32
4.25,22.25,1.5246771469828e-32
4.25,22.75,9.1164677288552e-33
4.25,23.25,2.6001904032499e-35
4.25,23.75,1.2308769128128e-33
4.75,-23.75,4.407727257357e-33
4.75,-23.25,8.4309333078269e-33
4.75,-22.75,2.1127032723942e-33
4.75,-22.25,9.5991536316616e-33
4.75,-21.75,1.2261333619432e-32
4.75,-21.25,4.5865342997446e-33
4.75,-20.75,1.7772978877803e-32
4.75,-20.25,1.1320419305777e-32
4.75,-19.75,2.9917055420177e-32
4.75,-19.25,5.1038502716583e-32
4.75,-18.75,7.7693711224212e-32
4.75,-18.25,4.6996879777531e-32
4.75,-17.75,9.3953108572422e-32
4.75,-17.25,6.6778250445507e-32
4.75,-16.75,1.8467925443321e-31
4.75,-16.25,2.2998640125227e-31
4.75,-15.75,2.5979523271276e-31
4.75,-15.25,2.6954013305746e-31
4.75,-14.75,4.4673421536211e-31
4.75,-14.25,3.6910373646083e-31
4.75,-13.75,7.1530478113813e-31
4.75,-13.25,7.7045443838117e-31
4.75,-12.75,1.1048623529238e-30
4.75,-12.25,1.4994126297988e-30
4.75,-11.75,2.1173718598489e-30
4.75,-11.25,3.0274673153695e-30
4.75,-10.75,4.1766098976735e-30
4.75,-10.25,5.7793384788917e-30
4.75,-9.75,9.2651516486521e-30
4.75,-9.25,1.4585289707292e-29
4.75,-8.75,2.416608096027e-29
4.75,-8.25,3.7778172111243e-29
4.75,-7.75,5.0219571780043e-29
4.75,-7.25,2.2798229453975e-28
4.75,-6.75,1.8838912038996e-28
4.75,-6.25,2.4224712205077e-27
4.75,-5.75,2.9093439985939e-26
4.75,-5.25,1.5863124018611e-25
4.75,-4.75,8.4585439419456e-25
4.75,-4.25,4.6715940407719e-24
4.75,-3.75,1.9641082523258e-23
4.75,-3.25,6.4789012024249e-23
4.75,-2.75,1.8441512164893e-22
4.75,-2.25,4.3057941739896e-22
4.75,-1.75,8.925144865158e-22
4.75,-1.25,1.2092670917906e-21
4.75,-0.75,5.8768695115038e-22
4.75,-0.25,2.1243937838877e-21
4.75,0.25,2.1243694829263e-21
4.75,0.75,5.8767686895728e-22
4.75,1.25,1.2092502089307e-21
4.75,1.75,8.9251090355459e-22
4.75,2.25,4.305840680089e-22
4.75,2.75,1.8441895521443e-22
4.75,3.25,6.4790787991857e-23
4.75,3.75,1.964153427156e-23
4.75,4.25,4.6720418859781e-24
4.75,4.75,8.4586190576104e-25
4.75,5.25,1.5872209176955e-25
4.75,5.75,2.9088180850101e-26
4.75,6.25,2.4185966494426e-27
4.75,6.75,1.8749473509524e-28
4.75,7.25,2.268778538492e-28
4.75,7.75,5.0453351871158e-29
4.75,8.25,3.8277516314752e-29
4.75,8.75,2.4383922556595e-29
4.75,9.25,1.3936236223641e-29
4.75,9.75,9.6911775646908e-30
4.75,10.25,5.8500767624057e-30
4.75,10.75,4.3660070590147e-30
4.75,11.25,2.7613134397076e-30
4.75,11.75,2.0514187025287e-30
4.75,12.25,1.5163334316414e-30
4.75,12.75,1.2264343497665e-30
4.75,13.25,8.1083632704139e-31
4.75,13.75,5.4454022067417e-31
4.75,14.25,5.7035763192506e-31
4.75,14.75,3.0685327612521e-31
4.75,15.25,3.4863005518558e-31
4.75,15.75,3.3419297677911e-31
4.75,16.25,1.3097941997714e-31
4.75,16.75,1.005437999995e-31
4.75,17.25,1.903991026382e-31
4.75,17.75,7.5204396620185e-32
4.75,18.25,9.5346401820635e-32
4.75,18.75,3.6790554865207e-32
4.75,19.25,6.5509802346472e-32
4.75,19.75,3.0935875547829e-32
4.75,20.25,3.1822900953951e-32
4.75,20.75,1.6280427557109e-32
4.75,21.25,2.2670630875514e-32
4.75,21.75,1.4954033136685e-34
4.75,22.25,1.2838194604718e-32
4.75,22.75,8.2476554381768e-33
4.75,23.25,9.3864168982371e-33
4.75,23.75,6.9298758953735e-33
5.25,-23.75,2.4319824784916e-33
5.25,-23.25,1.7436135796872e-35
5.25,-22.75,1.8554657839816e-33
5.25,-22.25,2.9490375195382e-33
5.25,-21.75,7.651262985098e-33
5.25,-21.25,9.4142492582635e-33
5.25,-20.75,1.3055923794456e-32
5.25,-20.25,2.2870906432232e-32
5.25,-19.75,2.8534350240675e-32
5.25,-19.25,9.0630778930425e-32
5.25,-18.75,1.9232684984566e-32
5.25,-18.25,1.5657864518307e-31
5.25,-17.75,4.7708898504781e-32
5.25,-17.25,2.1647770674481e-31
5.25,-16.75,7.0127234479017e-32
5.25,-16.25,1.5506859388374e-31
5.25,-15.75,1.1754670108399e-31
5.25,-15.25,4.2607266348355e-31
5.25,-14.75,1.5125859595853e-31
5.25,-14.25,6.1046815921043e-31
5.25,-13.75,3.5122875849238e-31
5.25,-13.25,7.4952644050916e-31
5.25,-12.75,7.9714317756334e-31
5.25,-12.25,1.2265003354716e-30
5.25,-11.75,1.5988071888565e-30
5.25,-11.25,1.9979936786461e-30
5.25,-10.75,3.1245424875772e-30
5.25,-10.25,4.2348495576733e-30
5.25,-9.75,7.1031953539469e-30
5.25,-9.25,9.2440880578953e-30
5.25,-8.75,1.6567321376642e-29
5.25,-8.25,2.5030359419737e-29
5.25,-7.75,3.3916956430517e-29
5.25,-7.25,1.5680976123232e-28
5.25,-6.75,1.2657034812267e-28
5.25,-6.25,2.0954616914875e-27
5.25,-5.75,2.2572451119091e-26
5.25,-5.25,1.2909736698723e-25
5.25,-4.75,7.0030251539865e-25
5.25,-4.25,3.7880707535179e-24
5.25,-3.75,1.5861974748547e-23
5.25,-3.25,5.2564939567853e-23
5.25,-2.75,1.5044190660922e-22
5.25,-2.25,3.5199133760226e-22
5.25,-1.75,7.2921040095194e-22
5.25,-1.25,9.84493930486e-22
5.25,-0.75,4.7278810135876e-22
5.25,-0.25,1.7412938599107e-21
5.25,0.25,1.7412832133291e-21
5.25,0.75,4.7277006791645e-22
5.25,1.25,9.8449392035333e-22
5.25,1.75,7.2920230985446e-22
5.25,2.25,3.5199335017445e-22
5.25,2.75,1.5043746519802e-22
5.25,3.25,5.2562970000158e-23
5.25,3.75,1.5861944278181e-23
5.25,4.25,3.7881158370874e-24
5.25,4.75,7.0033381228282e-25
5.25,5.25,1.29017513189e-25
5.25,5.75,2.261615423209e-26
5.25,6.25,2.0992011693097e-27
5.25,6.75,1.2974526092465e-28
5.25,7.25,1.593572999145e-28
5.25,7.75,3.2954651672623e-29
5.25,8.25,2.5888413778437e-29
5.25,8.75,1.6193445015549e-29
5.25,9.25,1.0003966234786e-29
5.25,9.75,6.3644074264373e-30
5.25,10.25,4.3133902064002e-30
5.25,10.75,3.0822994833112e-30
5.25,11.25,2.0134042365794e-30
5.25,11.75,1.6787951616482e-30
5.25,12.25,9.9579514774516e-31
5.25,12.75,8.4671430097743e-31
5.25,13.25,5.8607628379874e-31
5.25,13.75,6.6408882562391e-31
5.25,14.25,2.337918389987e-31
5.25,14.75,4.2575466980479e-31
5.25,15.25,1.0060589824538e-31
