x,V,rho
-7.198242188,0,4.1068152797024e-06
-7.184570312,0,3.9432945017049e-06
-7.170898438,0,3.7860026263536e-06
-7.157226562,0,3.6347140446091e-06
-7.143554688,0,3.4892096767205e-06
-7.129882812,0,3.349280522196e-06
-7.116210938,0,3.2147213082039e-06
-7.102539062,0,3.0853394696476e-06
-7.088867188,0,2.9609424987573e-06
-7.075195312,0,2.8413486053074e-06
-7.061523438,0,2.7263804476357e-06
-7.047851562,0,2.6158696855453e-06
-7.034179688,0,2.5096508843712e-06
-7.020507812,0,2.4075651875164e-06
-7.006835938,0,2.3094595060605e-06
-6.993164062,0,2.2151866100707e-06
-6.979492188,0,2.1246030116247e-06
-6.965820312,0,2.0375719577281e-06
-6.952148438,0,1.9539555424686e-06
-6.938476562,0,1.8736339817324e-06
-6.924804688,0,1.7964806257154e-06
-6.911132812,0,1.722375463127e-06
-6.897460938,0,1.6512025149176e-06
-6.883789062,0,1.582853313244e-06
-6.870117188,0,1.5172188907537e-06
-6.856445312,0,1.4541984744326e-06
-6.842773438,0,1.3936907014759e-06
-6.829101562,0,1.335601974524e-06
-6.815429688,0,1.2798366585206e-06
-6.801757812,0,1.226309495318e-06
-6.788085938,0,1.1749328769082e-06
-6.774414062,0,1.1256252340433e-06
-6.760742188,0,1.0783063098394e-06
-6.747070312,0,1.0328985970046e-06
-6.733398438,0,9.8932932821083e-07
-6.719726562,0,9.4752737255865e-07
-6.706054688,0,9.074228193216e-07
-6.692382812,0,8.6895094178617e-07
-6.678710938,0,8.3204919212906e-07
-6.665039062,0,7.9665391019489e-07
-6.651367188,0,7.6270865978307e-07
-6.637695312,0,7.3015462335531e-07
-6.624023438,0,6.9893752123633e-07
-6.610351562,0,6.6900461871384e-07
-6.596679688,0,6.403061153879e-07
-6.583007812,0,6.1279318330061e-07
-6.569335938,0,5.8641836032949e-07
-6.555664062,0,5.6113725225787e-07
-6.541992188,0,5.3690590508582e-07
-6.528320312,0,5.1368219391527e-07
-6.514648438,0,4.9142558352173e-07
-6.500976562,0,4.7009993256802e-07
-6.487304688,0,4.4966510817494e-07
-6.473632812,0,4.3008636645444e-07
-6.459960938,0,4.1132890974115e-07
-6.446289062,0,3.9336008286847e-07
-6.432617188,0,3.7614922551459e-07
-6.418945312,0,3.5966435574837e-07
-6.405273438,0,3.4387600344185e-07
-6.391601562,0,3.2875572028398e-07
-6.377929688,0,3.1427739256609e-07
-6.364257812,0,3.0041367784209e-07
-6.350585938,0,2.8713999821423e-07
-6.336914062,0,2.7443259335172e-07
-6.323242188,0,2.622679824484e-07
-6.309570312,0,2.5062428510127e-07
-6.295898438,0,2.3947900255225e-07
-6.282226562,0,2.288127046423e-07
-6.268554688,0,2.1860500660412e-07
-6.254882812,0,2.0883648438698e-07
-6.241210938,0,1.9949008257877e-07
-6.227539062,0,1.9054786242667e-07
-6.213867188,0,1.8199272699598e-07
-6.200195312,0,1.7380842173928e-07
-6.186523438,0,1.6598025514957e-07
-6.172851562,0,1.5849264882044e-07
-6.159179688,0,1.5133148021787e-07
-6.145507812,0,1.4448335254333e-07
-6.131835938,0,1.3793438455729e-07
-6.118164062,0,1.3167241418907e-07
-6.104492188,0,1.25685331319e-07
-6.090820312,0,1.1996140241928e-07
-6.077148438,0,1.1449020145153e-07
-6.063476562,0,1.0926020541715e-07
-6.049804688,0,1.042612581005e-07
-6.036132812,0,9.9483340921832e-08
-6.022460938,0,9.4917221526237e-08
-6.008789062,0,9.0554101928218e-08
-5.995117188,0,8.6385144666914e-08
-5.981445312,0,8.2401998997093e-08
-5.967773438,0,7.8596347580819e-08
-5.954101562,0,7.4960985758447e-08
-5.940429688,0,7.1488975358555e-08
-5.926757812,0,6.8172095603794e-08
-5.913085938,0,6.5004203181949e-08
-5.899414062,0,6.197906097503e-08
-5.885742188,0,5.9090379611314e-08
-5.872070312,0,5.6331952746499e-08
-5.858398438,0,5.3698298018068e-08
-5.844726562,0,5.1183849400556e-08
-5.831054688,0,4.8783858023404e-08
-5.817382812,0,4.6492698332898e-08
-5.803710938,0,4.430607904851e-08
-5.790039062,0,4.2218810414852e-08
-5.776367188,0,4.0226915882941e-08
-5.762695312,0,3.8326015530633e-08
-5.749023438,0,3.6512377780768e-08
-5.735351562,0,3.4781898036583e-08
-5.721679688,0,3.3131413413626e-08
-5.708007812,0,3.1556390001271e-08
-5.694335938,0,3.0054114568918e-08
-5.680664062,0,2.8621208980937e-08
-5.666992188,0,2.7254586725188e-08
-5.653320312,0,2.5951213192123e-08
-5.639648438,0,2.4708450056033e-08
-5.625976562,0,2.3523373208478e-08
-5.612304688,0,2.2393433501592e-08
-5.598632812,0,2.1316198585434e-08
-5.584960938,0,2.0289332180963e-08
-5.571289062,0,1.9310657147408e-08
-5.557617188,0,1.8377485982664e-08
-5.543945312,0,1.748819434942e-08
-5.530273438,0,1.6640699022226e-08
-5.516601562,0,1.5833094508216e-08
-5.502929688,0,1.5063536596482e-08
-5.489257812,0,1.4330385649144e-08
-5.475585938,0,1.3631891568242e-08
-5.461914062,0,1.2966483527492e-08
-5.448242188,0,1.2332775827773e-08
-5.434570312,0,1.1728842855478e-08
-5.420898438,0,1.1153729103235e-08
-5.407226562,0,1.0606022652276e-08
-5.393554688,0,1.0084570431528e-08
-5.379882812,0,9.5880758585555e-09
-5.366210938,0,9.1152400221304e-09
-5.352539062,0,8.6650916320154e-09
-5.338867188,0,8.2365700772736e-09
-5.325195312,0,7.8286930321092e-09
-5.311523438,0,7.4403404274818e-09
-5.297851562,0,7.0708217354638e-09
-5.284179688,0,6.7191672161887e-09
-5.270507812,0,6.3843771553716e-09
-5.256835938,0,6.0659236702546e-09
-5.243164062,0,5.7629652508561e-09
-5.229492188,0,5.474747249897e-09
-5.215820312,0,5.2005106707692e-09
-5.202148438,0,4.9396125467908e-09
-5.188476562,0,4.6914440713813e-09
-5.174804688,0,4.4553678870976e-09
-5.161132812,0,4.2309430766499e-09
-5.147460938,0,4.0174935327948e-09
-5.133789062,0,3.8145360258306e-09
-5.120117188,0,3.6216207843329e-09
-5.106445312,0,3.4381286492986e-09
-5.092773438,0,3.2637012839172e-09
-5.079101562,0,3.0979024639659e-09
-5.065429688,0,2.9402530307151e-09
-5.051757812,0,2.7904406858754e-09
-5.038085938,0,2.648088793137e-09
-5.024414062,0,2.5128732059369e-09
-5.010742188,0,2.3843024159066e-09
-4.997070312,0,2.2621010624588e-09
-4.983398438,0,2.1461026737631e-09
-4.969726562,0,2.0358853345295e-09
-4.956054688,0,1.9311462571156e-09
-4.942382812,0,1.8316536418275e-09
-4.928710938,0,1.7371212368256e-09
-4.915039062,0,1.6473782230722e-09
-4.901367188,0,1.5622102755145e-09
-4.887695312,0,1.4813169806006e-09
-4.874023438,0,1.4045055220514e-09
-4.860351562,0,1.3315463610226e-09
-4.846679688,0,1.2622814600111e-09
-4.833007812,0,1.1965423409811e-09
-4.819335938,0,1.1341060480684e-09
-4.805664062,0,1.0748818631074e-09
-4.791992188,0,1.0187167590842e-09
-4.778320312,0,9.6536707270304e-10
-4.764648438,0,9.1474158303159e-10
-4.750976562,0,8.6673746454775e-10
-4.737304688,0,8.2116208548865e-10
-4.723632812,0,7.7792868564813e-10
-4.709960938,0,7.3689831382355e-10
-4.696289062,0,6.9799862870892e-10
-4.682617188,0,6.6110900624528e-10
-4.668945312,0,6.261284488116e-10
-4.655273438,0,5.9291577134363e-10
-4.641601562,0,5.6148437405412e-10
-4.627929688,0,5.3164737783164e-10
-4.614257812,0,5.0336441135549e-10
-4.600585938,0,4.7653185925684e-10
-4.586914062,0,4.5110766139989e-10
-4.573242188,0,4.2696317920197e-10
-4.559570312,0,4.0414112573939e-10
-4.545898438,0,3.8251290813436e-10
-4.532226562,0,3.620154959846e-10
-4.518554688,0,3.4257354182478e-10
-4.504882812,0,3.241305169671e-10
-4.491210938,0,3.0667108324758e-10
-4.477539062,0,2.9013499550875e-10
-4.463867188,0,2.7448441947754e-10
-4.450195312,0,2.5962318467994e-10
-4.436523438,0,2.4557689051417e-10
-4.422851562,0,2.3227952617371e-10
-4.409179688,0,2.1966996395109e-10
-4.395507812,0,2.0773335416909e-10
-4.381835938,0,1.9642985978465e-10
-4.368164062,0,1.8573486048649e-10
-4.354492188,0,1.7558445396695e-10
-4.340820312,0,1.6599429528088e-10
-4.327148438,0,1.5691165970344e-10
-4.313476562,0,1.4831600659613e-10
-4.299804688,0,1.4019667671662e-10
-4.286132812,0,1.3250067480769e-10
-4.272460938,0,1.2521830819474e-10
-4.258789062,0,1.1831978889132e-10
-4.245117188,0,1.1179565894739e-10
-4.231445312,0,1.0561892424005e-10
-4.217773438,0,9.9769732761472e-11
-4.204101562,0,9.4263430420596e-11
-4.190429688,0,8.9053215500115e-11
-4.176757812,0,8.4110371197593e-11
-4.163085938,0,7.9435259889573e-11
-4.149414062,0,7.5011063804735e-11
-4.135742188,0,7.0838851692963e-11
-4.122070312,0,6.6889451067149e-11
-4.108398438,0,6.3150773367036e-11
-4.094726562,0,5.9623633919719e-11
-4.081054688,0,5.6281986332354e-11
-4.067382812,0,5.3128145010863e-11
-4.053710938,0,5.0158903919027e-11
-4.040039062,0,4.7342254024306e-11
-4.026367188,0,4.4675740855505e-11
-4.012695312,0,4.2154373595115e-11
-3.999023438,0,3.9773491508281e-11
-3.985351562,0,3.7530992735158e-11
-3.971679688,0,3.5409415600561e-11
-3.958007812,0,3.3402276043744e-11
-3.944335938,0,3.1518913990125e-11
-3.930664062,0,2.9734395243856e-11
-3.916992188,0,2.8040006115862e-11
-3.903320312,0,2.6442729391442e-11
-3.889648438,0,2.4932748366447e-11
-3.875976562,0,2.3510305976516e-11
-3.862304688,0,2.2171976010355e-11
-3.848632812,0,2.0905358973421e-11
-3.834960938,0,1.9708676922769e-11
-3.821289062,0,1.8583268440342e-11
-3.807617188,0,1.7514227628632e-11
-3.793945312,0,1.6506021796575e-11
-3.780273438,0,1.5559074181327e-11
-3.766601562,0,1.4664261070696e-11
-3.752929688,0,1.3813637611106e-11
-3.739257812,0,1.3015740255686e-11
-3.725585938,0,1.2263263384047e-11
-3.711914062,0,1.1557354268171e-11
-3.698242188,0,1.0891189271971e-11
-3.684570312,0,1.0260685042194e-11
-3.670898438,0,9.6584254912678e-12
-3.657226562,0,9.0945791828515e-12
-3.643554688,0,8.5654212532148e-12
-3.629882812,0,8.0673048936724e-12
-3.616210938,0,7.5950582639412e-12
-3.602539062,0,7.1541522090898e-12
-3.588867188,0,6.7362373116126e-12
-3.575195312,0,6.3410044117071e-12
-3.561523438,0,5.9682649653047e-12
-3.547851562,0,5.6164410293508e-12
-3.534179688,0,5.2856297696806e-12
-3.520507812,0,4.9722977096832e-12
-3.506835938,0,4.6824684466614e-12
-3.493164062,0,4.4054108472868e-12
-3.479492188,0,4.1456586129389e-12
-3.465820312,0,3.8987315129247e-12
-3.452148438,0,3.6703326702347e-12
-3.438476562,0,3.4531420191382e-12
-3.424804688,0,3.2460438518513e-12
-3.411132812,0,3.0520830531579e-12
-3.397460938,0,2.8690194882364e-12
-3.383789062,0,2.700085118014e-12
-3.370117188,0,2.5388870346968e-12
-3.356445312,0,2.3890719551579e-12
-3.342773438,0,2.2477061529221e-12
-3.329101562,0,2.1115875044996e-12
-3.315429688,0,1.9840993260711e-12
-3.301757812,0,1.8634587155744e-12
-3.288085938,0,1.7527608460547e-12
-3.274414062,0,1.6493248548841e-12
-3.260742188,0,1.5492485225425e-12
-3.247070312,0,1.4565497800431e-12
-3.233398438,0,1.3690629767098e-12
-3.219726562,0,1.286796841419e-12
-3.206054688,0,1.2097582161432e-12
-3.192382812,0,1.135480494634e-12
-3.178710938,0,1.0660112427278e-12
-3.165039062,0,1.0026765210262e-12
-3.151367188,0,9.4174427652277e-13
-3.137695312,0,8.8490297417133e-13
-3.124023438,0,8.320736733389e-13
-3.110351562,0,7.8154327164937e-13
-3.096679688,0,7.3436810431588e-13
-3.083007812,0,6.9010378630809e-13
-3.069335938,0,6.4649107400891e-13
-3.055664062,0,6.0630382094569e-13
-3.041992188,0,5.699594612964e-13
-3.028320312,0,5.3567257134262e-13
-3.014648438,0,5.0346845812454e-13
-3.000976562,0,4.732627551883e-13
-2.987304688,0,4.4351308209595e-13
-2.973632812,0,4.1519122790125e-13
-2.959960938,0,3.8952815854694e-13
-2.946289062,0,3.6586908704801e-13
-2.932617188,0,3.4285745056828e-13
-2.918945312,0,3.2145348350045e-13
-2.905273438,0,3.0165365786291e-13
-2.891601562,0,2.8297498587783e-13
-2.877929688,0,2.6498446644134e-13
-2.864257812,0,2.4848932833429e-13
-2.850585938,0,2.3291309193895e-13
-2.836914062,0,2.1764092840453e-13
-2.823242188,0,2.0307550958457e-13
-2.809570312,0,1.9010828770353e-13
-2.795898438,0,1.7845189666274e-13
-2.782226562,0,1.6725521151343e-13
-2.768554688,0,1.5636041779843e-13
-2.754882812,0,1.4621603202742e-13
-2.741210938,0,1.3678377907512e-13
-2.727539062,0,1.2754190616455e-13
-2.713867188,0,1.1879987662576e-13
-2.700195312,0,1.1080410519458e-13
-2.686523438,0,1.0394774015546e-13
-2.672851562,0,9.7534353429071e-14
-2.659179688,0,9.1280454217453e-14
-2.645507812,0,8.5074275121058e-14
-2.631835938,0,7.9358419737139e-14
-2.618164062,0,7.4126036742059e-14
-2.604492188,0,6.9460791750535e-14
-2.590820312,0,6.4876883869965e-14
-2.577148438,0,6.0764096736624e-14
-2.563476562,0,5.672743160373e-14
-2.549804688,0,5.3481407933664e-14
-2.536132812,0,5.0180396385397e-14
-2.522460938,0,4.7499849887799e-14
-2.508789062,0,4.4299472568559e-14
-2.495117188,0,4.1748776904138e-14
-2.481445312,0,3.8870527350877e-14
-2.467773438,0,3.6855657051109e-14
-2.454101562,0,3.4824888847642e-14
-2.440429688,0,3.3062408385164e-14
-2.426757812,0,3.1601035407132e-14
-2.413085938,0,2.9740622314593e-14
-2.399414062,0,2.8218448201743e-14
-2.385742188,0,2.6758673568322e-14
-2.372070312,0,2.5093823386963e-14
-2.358398438,0,2.4053486927264e-14
-2.344726562,0,2.2964780370125e-14
-2.331054688,0,2.176199287049e-14
-2.317382812,0,2.0840946893395e-14
-2.303710938,0,2.0045426472081e-14
-2.290039062,0,1.887171648022e-14
-2.276367188,0,1.7803373968597e-14
-2.262695312,0,1.6984042251071e-14
-2.249023438,0,1.6188398042321e-14
-2.235351562,0,1.5180805559982e-14
-2.221679688,0,1.4224946873195e-14
-2.208007812,0,1.3461998070852e-14
-2.194335938,0,1.2901400960202e-14
-2.180664062,0,1.2176956303145e-14
-2.166992188,0,1.1357741718652e-14
-2.153320312,0,1.0404209141036e-14
-2.139648438,0,9.5316890832485e-15
-2.125976562,0,8.7340985834365e-15
-2.112304688,0,8.072392964181e-15
-2.098632812,0,7.4062702819263e-15
-2.084960938,0,6.7742909047444e-15
-2.071289062,0,6.080534647004e-15
-2.057617188,0,5.4176691330755e-15
-2.043945312,0,4.7348577255546e-15
-2.030273438,0,4.1124224246719e-15
-2.016601562,0,3.4998653867748e-15
-2.002929688,0,2.9702080650644e-15
-1.989257812,26.0969338,2.476598322481e-15
-1.975585938,26.45379765,2.0639670746341e-15
-1.961914062,26.75340815,1.6946388384448e-15
-1.948242188,27.00269554,1.3948527489543e-15
-1.934570312,27.2082706,1.1358535798599e-15
-1.920898438,27.37630635,9.3783318411766e-16
-1.907226562,27.51245867,7.7947422500279e-16
-1.893554688,27.6218212,6.6721498697442e-16
-1.879882812,27.70890909,5.6479787706359e-16
-1.866210938,27.77766588,4.9102434369055e-16
-1.852539062,27.83148825,4.0434819827837e-16
-1.838867188,27.87326339,3.2524334946972e-16
-1.825195312,27.90541448,2.4353413210796e-16
-1.811523438,27.92995065,1.8614013096713e-16
-1.797851562,27.94851816,1.5284373776896e-16
-1.784179688,27.96245045,1.4751314672582e-16
-1.770507812,27.97281542,1.355540520945e-16
-1.756835938,27.98045869,1.1532752816309e-16
-1.743164062,27.98604211,8.2043854887976e-17
-1.729492188,27.99007745,6.7477520869308e-17
-1.715820312,27.99295492,6.2195247571053e-17
-1.702148438,27.99496695,5.4124394543388e-17
-1.688476562,27.99632743,3.3449289730008e-17
-1.674804688,27.99718668,2.3982208117301e-17
-1.661132812,27.99764261,2.5507146173448e-17
-1.647460938,27.99774826,2.1865116103476e-17
-1.633789062,27.99751607,1.4748866584243e-17
-1.620117188,27.9969188,2.0048788796568e-17
-1.606445312,27.99588741,1.89457208301e-17
-1.592773438,27.99430558,1.2379996789635e-17
-1.579101562,27.99200089,1.1172092143934e-17
-1.565429688,27.98873225,8.2803225634556e-18
-1.551757812,27.98417338,2.1035914428852e-18
-1.538085938,27.97789195,3.6354586524243e-18
-1.524414062,27.96932405,1.7027569918142e-18
-1.510742188,27.95774376,5.4669029807075e-18
-1.497070312,27.94222766,5.1927546567786e-18
-1.483398438,27.92161452,4.6668422491851e-18
-1.469726562,27.89446038,5.2696822319209e-18
-1.456054688,27.85899016,1.3433784299669e-18
-1.442382812,27.81304691,1.1781701375279e-18
-1.428710938,27.75404076,1.8468106932113e-19
-1.415039062,27.67890027,8.2907030983733e-19
-1.401367188,27.58402942,6.1703977223567e-19
-1.387695312,27.4652744,7.9928887118223e-19
-1.374023438,27.3179049,2.8412211247794e-19
-1.360351562,27.13661512,5.9844130801893e-19
-1.346679688,26.91555013,1.0414852213989e-18
-1.333007812,26.64836305,1.8176005688659e-18
-1.319335938,26.32830843,1.5817898335335e-18
-1.305664062,25.948376,1.1139101369559e-18
-1.291992188,25.50146803,3.9501914989433e-19
-1.278320312,24.9806214,2.1318443928038e-19
-1.264648438,24.37927322,3.5743923602785e-19
-1.250976562,23.69156587,5.1647160573649e-19
-1.237304688,22.91268439,3.9140360389936e-19
-1.223632812,22.03921543,4.9224945140296e-19
-1.209960938,21.06951398,7.0390960269308e-19
-1.196289062,20.00406089,1.0023000252572e-18
-1.182617188,18.84579181,9.1780952846158e-19
-1.168945312,17.60037658,5.7145373305966e-19
-1.155273438,16.27642781,3.2646921824617e-19
-1.141601562,14.88561795,2.7296538135462e-19
-1.127929688,13.44268694,1.7529908589269e-19
-1.114257812,11.96532606,5.0486307893414e-20
-1.100585938,10.47392907,1.4833806934576e-19
-1.086914062,8.991208036,3.7870028809882e-19
-1.073242188,7.541678876,3.489530134154e-19
-1.059570312,6.151029134,1.2031532469447e-19
-1.045898438,4.845388386,3.2988614911101e-20
-1.032226562,3.650528654,3.112928569604e-19
-1.018554688,2.591028074,4.7209884554875e-19
-1.004882812,1.689435207,5.5174103790525e-19
-0.9912109375,0.9654733889,6.8457701539821e-19
-0.9775390625,0.4353242341,5.0855959086646e-19
-0.9638671875,0.1110265844,4.9163971634159e-19
-0.9501953125,2.206848788e-05,7.6045285689417e-19
-0.9365234375,0.104871228,1.1894988093521e-18
-0.9228515625,0.4231553297,1.1421491357998e-18
-0.9091796875,0.947569122,5.7500735926917e-19
-0.8955078125,1.666199569,1.0671298127193e-19
-0.8818359375,2.56297571,2.811165795717e-20
-0.8681640625,3.618265925,1.3753164703322e-19
-0.8544921875,4.809591621,2.6794192503866e-19
-0.8408203125,6.112421148,7.5720215441326e-20
-0.8271484375,7.501004901,6.4566633411232e-20
-0.8134765625,8.949212168,4.8135278015631e-19
-0.7998046875,10.43133225,5.9301138322021e-19
-0.7861328125,11.92280645,2.895281557647e-19
-0.7724609375,13.40086343,4.7383494109214e-20
-0.7587890625,14.84503723,2.0097995900265e-20
-0.7451171875,16.23755526,6.6216994710765e-20
-0.7314453125,17.56359103,1.6693848473953e-20
-0.7177734375,18.81138397,2.2991274812615e-19
-0.7041015625,19.97223522,6.1431704650086e-19
-0.6904296875,21.04039334,8.1196625921503e-19
-0.6767578125,22.01284817,5.9683754045589e-19
-0.6630859375,22.8890531,6.0208617433113e-19
-0.6494140625,23.67059726,8.8734695530733e-19
-0.6357421875,24.36084858,6.4592836454834e-19
-0.6220703125,24.96458702,7.9125583222039e-20
-0.6083984375,25.48764522,3.7609833944768e-19
-0.5947265625,25.93657034,7.1156856411713e-19
-0.5810546875,26.31831794,4.0644745807234e-19
-0.5673828125,26.6399852,3.6907501050087e-19
-0.5537109375,26.90858756,6.4110277935245e-19
-0.5400390625,27.13088012,3.2051151270814e-19
-0.5263671875,27.31322261,6.0634497890429e-20
-0.5126953125,27.46148499,5.0540089275181e-20
-0.4990234375,27.58098925,1.6203285344596e-20
-0.4853515625,27.67648231,2.2300012089702e-19
-0.4716796875,27.75213431,5.5700555707636e-19
-0.4580078125,27.81155686,2.8474500486585e-19
-0.4443359375,27.85783596,6.1227715492094e-20
-0.4306640625,27.89357474,3.0055881990186e-19
-0.4169921875,27.92094212,1.0181261796548e-19
-0.4033203125,27.94172381,3.5816763750943e-19
-0.3896484375,27.9573732,6.2807383146886e-19
-0.3759765625,27.96906004,7.628198443682e-20
-0.3623046875,27.97771553,1.0996116326412e-19
-0.3486328125,27.98407313,2.0242789831131e-19
-0.3349609375,27.98870454,3.9496913257826e-19
-0.3212890625,27.99205081,1.0341732179269e-18
-0.3076171875,27.99444879,9.5379771262857e-19
-0.2939453125,27.99615322,6.3761801809744e-19
-0.2802734375,27.99735483,6.6069709480942e-19
-0.2666015625,27.99819509,2.5932034885742e-19
-0.2529296875,27.99877791,2.6504659706235e-19
-0.2392578125,27.9991789,2.9695769484155e-19
-0.2255859375,27.99945257,1.0128627357312e-19
-0.2119140625,27.99963783,9.4291158661157e-21
-0.1982421875,27.99976224,7.5534518722236e-20
-0.1845703125,27.99984511,2.6798319828708e-19
-0.1708984375,27.99989988,3.1960023791009e-19
-0.1572265625,27.99993578,7.33791149882e-20
-0.1435546875,27.99995912,4.5375833574033e-20
-0.1298828125,27.99997418,1.2783692124836e-19
-0.1162109375,27.99998382,3.6462962497267e-19
-0.1025390625,27.99998993,3.2866833950234e-19
-0.0888671875,27.99999379,2.8235664881105e-19
-0.0751953125,27.9999962,4.5026132435965e-19
-0.0615234375,27.99999769,6.3974413165648e-19
-0.0478515625,27.99999861,6.0798142797795e-19
-0.0341796875,27.99999917,3.6125529001279e-19
-0.0205078125,27.9999995,2.5750425609735e-20
-0.0068359375,27.99999971,9.1055121484805e-20
0.0068359375,27.99999983,2.8508923703853e-19
0.0205078125,27.9999999,3.6463194026424e-19
0.0341796875,27.99999994,3.2577406454907e-19
0.0478515625,27.99999997,4.0052569292187e-19
0.0615234375,27.99999998,5.7890853436389e-19
0.0751953125,27.99999999,3.3247837098462e-19
0.0888671875,27.99999999,6.150948689524e-20
0.1025390625,28,1.0307940560469e-20
0.1162109375,28,5.5776152353199e-20
0.1298828125,28,3.7208481574392e-20
0.1435546875,28,1.7081703854254e-20
0.1572265625,28,1.3356069279425e-19
0.1708984375,28,1.9498545535793e-19
0.1845703125,28,3.0213158795572e-19
0.1982421875,28,6.2395185681535e-19
0.2119140625,28,1.0908457493274e-18
0.2255859375,28,7.4647177850403e-19
0.2392578125,28,2.9930616414921e-19
0.2529296875,28,7.5861922065143e-20
0.2666015625,28,2.5509738397928e-19
0.2802734375,28,2.0963065998747e-19
0.2939453125,28,1.9280924827104e-19
0.3076171875,28,3.6000336740092e-19
0.3212890625,28,3.2399268677318e-19
0.3349609375,28,8.8225041912689e-20
0.3486328125,28,1.2376402820542e-19
0.3623046875,28,2.5125020167474e-19
0.3759765625,28,1.5269748188911e-19
0.3896484375,28,1.8970516847266e-21
0.4033203125,28,5.8938389033112e-20
0.4169921875,28,3.6077429903965e-20
0.4306640625,28,1.658897738888e-19
0.4443359375,28,4.0821472894123e-19
0.4580078125,28,2.4390536510826e-19
0.4716796875,28,2.9743962279322e-20
0.4853515625,28,1.0934756030716e-19
0.4990234375,28,1.7306842482278e-19
0.5126953125,28,3.5228160739242e-19
0.5263671875,28,5.8474573406407e-19
0.5400390625,28,4.9750962679847e-19
0.5537109375,28,4.3547608146999e-19
0.5673828125,28,9.1774456120182e-19
0.5810546875,28,8.5845879054268e-19
0.5947265625,28,2.166570831573e-19
0.6083984375,28,1.1313992289831e-19
0.6220703125,28,1.5443166651181e-19
0.6357421875,28,8.4415035546083e-20
0.6494140625,28,2.6363968541503e-19
0.6630859375,28,1.4630293759935e-19
0.6767578125,28,8.5219719706384e-20
0.6904296875,28,1.7964099144332e-19
0.7041015625,28,6.8438086406315e-20
0.7177734375,28,1.3912571132859e-19
0.7314453125,28,1.5746081574665e-19
0.7451171875,28,1.5859429031443e-20
0.7587890625,28,1.4040102184943e-19
0.7724609375,28,2.3269739487868e-20
0.7861328125,28,1.1212659767795e-19
0.7998046875,28,4.4674233670964e-19
0.8134765625,28,3.8396873641509e-19
0.8271484375,28,4.2373280628458e-19
0.8408203125,28,1.7120613465964e-19
0.8544921875,28,5.4648593842361e-20
0.8681640625,28,3.4736509835575e-19
0.8818359375,28,2.0450650655271e-19
0.8955078125,28,2.2290122276216e-19
0.9091796875,28,4.117958609611e-19
0.9228515625,28,4.3426510267287e-19
0.9365234375,28,4.4065032686333e-19
0.9501953125,28,2.0277307993347e-19
0.9638671875,28,1.1149267065093e-19
0.9775390625,28,2.1823864275366e-19
0.9912109375,28,1.9239752459542e-19
1.004882812,28,1.565036309172e-19
1.018554688,28,2.1566373009904e-19
1.032226562,28,3.387917830861e-19
1.045898438,28,2.5939724225454e-19
1.059570312,28,2.1440778409703e-19
1.073242188,28,2.2351762673662e-19
1.086914062,28,1.2941457898458e-19
1.100585938,28,1.7233784565126e-20
1.114257812,28,2.2664898814155e-19
1.127929688,28,3.1050926635562e-19
1.141601562,28,1.6981303954731e-19
1.155273438,28,2.2907676968435e-20
1.168945312,28,2.3698145657432e-19
1.182617188,28,3.4162078795924e-19
1.196289062,28,1.7228914291453e-19
1.209960938,28,1.4160591236612e-19
1.223632812,28,2.6283095850007e-19
1.237304688,28,2.1580919556353e-19
1.250976562,28,1.7814488529229e-19
1.264648438,28,2.4450169525579e-19
1.278320312,28,2.0057070490732e-19
1.291992188,28,5.1588230272883e-20
1.305664062,28,1.0825025329816e-19
1.319335938,28,1.7501676232158e-19
1.333007812,28,9.0421925272753e-20
1.346679688,28,5.9574779007592e-22
1.360351562,28,2.2596279768109e-21
1.374023438,28,4.9903241379955e-20
1.387695312,28,2.5242814385496e-19
1.401367188,28,4.3674979147882e-19
1.415039062,28,3.879412126837e-19
1.428710938,28,3.7552434871165e-19
1.442382812,28,6.9227772870354e-19
1.456054688,28,5.8069558864899e-19
1.469726562,28,1.2112953897013e-19
1.483398438,28,5.4861746162625e-20
1.497070312,28,1.0685010997726e-19
1.510742188,28,3.0145471130515e-20
1.524414062,28,7.8183535861451e-20
1.538085938,28,5.2454588553387e-20
1.551757812,28,9.1512934874899e-20
1.565429688,28,3.7228055402998e-19
1.579101562,28,4.8164701091952e-19
1.592773438,28,1.5333162361039e-19
1.606445312,28,6.2442044297991e-21
1.620117188,28,1.014830753268e-20
1.633789062,28,1.0252141364982e-20
1.647460938,28,8.7344837758337e-20
1.661132812,28,7.1568167312651e-20
1.674804688,28,2.6100785392079e-20
1.688476562,28,8.4142243439644e-20
1.702148438,28,1.8480699829237e-20
1.715820312,28,2.8551569588979e-19
1.729492188,28,7.5538880753655e-19
1.743164062,28,4.6951534255108e-19
1.756835938,28,1.3235751824544e-19
1.770507812,28,2.1466258960207e-19
1.784179688,28,1.3887643112009e-19
1.797851562,28,2.4956617991099e-19
1.811523438,28,2.9744925141067e-19
1.825195312,28,3.0503610262782e-20
1.838867188,28,1.9031260597863e-19
1.852539062,28,2.0346402601463e-19
1.866210938,28,1.4097940687009e-20
1.879882812,28,2.6756572620392e-20
1.893554688,28,6.758082076153e-21
1.907226562,28,6.3494658402315e-20
1.920898438,28,1.4961833869454e-19
1.934570312,28,3.5310254075449e-19
1.948242188,28,5.0696523585524e-19
1.961914062,28,1.9357481615956e-19
